sample	hap	chromosome	t2t_pass	in_filtered_fasta	status	HSat2_raw_regions	HSat3_raw_regions
HG01981	HG01981_hap2	chr11	1	1	PASS	0	0
HG01981	HG01981_hap2	chr12	1	1	PASS	0	0
HG01981	HG01981_hap2	chr16	1	1	PASS	20	6
HG01981	HG01981_hap2	chr18	1	1	PASS	0	0
HG01981	HG01981_hap2	chr19	1	1	PASS	0	0
HG01981	HG01981_hap2	chr2	1	1	PASS	9	4
HG01981	HG01981_hap2	chr20	1	1	PASS	0	3
HG01981	HG01981_hap2	chr3	1	1	PASS	0	1
HG01981	HG01981_hap2	chr4	1	1	PASS	0	2
HG01981	HG01981_hap2	chr5	1	1	PASS	0	1
HG01981	HG01981_hap2	chr7	1	1	PASS	20	18
HG01981	HG01981_hap2	chr8	1	1	PASS	0	0
HG01981	HG01981_hap2	chr9	1	1	PASS	1	171
HG01981	HG01981_hap2	chrX	1	1	PASS	0	0
HG01993	HG01993_hap1	chr10	1	1	PASS	4	6
HG01993	HG01993_hap1	chr11	1	1	PASS	0	0
HG01993	HG01993_hap1	chr12	1	1	PASS	0	0
HG01993	HG01993_hap1	chr16	1	1	PASS	20	6
HG01993	HG01993_hap1	chr18	1	1	PASS	0	0
HG01993	HG01993_hap1	chr19	1	1	PASS	0	0
HG01993	HG01993_hap1	chr2	1	1	PASS	11	4
HG01993	HG01993_hap1	chr20	1	1	PASS	0	3
HG01993	HG01993_hap1	chr3	1	1	PASS	0	1
HG01993	HG01993_hap1	chr4	1	1	PASS	0	2
HG01993	HG01993_hap1	chr5	1	1	PASS	0	1
HG01993	HG01993_hap1	chr7	1	1	PASS	21	18
HG01993	HG01993_hap1	chr8	1	1	PASS	0	0
HG01993	HG01993_hap1	chr9	1	1	PASS	1	72
HG01993	HG01993_hap1	chrX	1	1	PASS	0	0
HG01993	HG01993_hap2	chr10	1	1	PASS	4	6
HG01993	HG01993_hap2	chr11	1	1	PASS	0	0
HG01993	HG01993_hap2	chr12	1	1	PASS	0	0
HG01993	HG01993_hap2	chr16	1	1	PASS	17	3
HG01993	HG01993_hap2	chr18	1	1	PASS	0	0
HG01993	HG01993_hap2	chr19	1	1	PASS	0	0
HG01993	HG01993_hap2	chr2	1	1	PASS	11	4
HG01993	HG01993_hap2	chr20	1	1	PASS	0	3
HG01993	HG01993_hap2	chr3	1	1	PASS	0	1
HG01993	HG01993_hap2	chr4	1	1	PASS	0	2
HG01993	HG01993_hap2	chr5	1	1	PASS	0	1
HG01993	HG01993_hap2	chr7	1	1	PASS	20	19
HG01993	HG01993_hap2	chr8	1	1	PASS	0	0
HG01993	HG01993_hap2	chr9	1	1	PASS	1	153
HG01993	HG01993_hap2	chrX	1	1	PASS	0	0
HG02004	HG02004_hap1	chr1	1	1	PASS	7	5
HG02004	HG02004_hap1	chr10	1	1	PASS	4	8
HG02004	HG02004_hap1	chr11	1	1	PASS	0	0
HG02004	HG02004_hap1	chr12	1	1	PASS	0	0
HG02004	HG02004_hap1	chr16	1	1	PASS	17	3
HG02004	HG02004_hap1	chr19	1	1	PASS	0	0
HG02004	HG02004_hap1	chr20	1	1	PASS	0	3
HG02004	HG02004_hap1	chr4	1	1	PASS	0	2
HG02004	HG02004_hap1	chr5	1	1	PASS	0	1
HG02004	HG02004_hap1	chr7	1	1	PASS	22	18
HG02004	HG02004_hap1	chr8	1	1	PASS	0	0
HG02004	HG02004_hap1	chrX	1	1	PASS	0	0
HG02004	HG02004_hap2	chr1	1	1	PASS	7	5
HG02004	HG02004_hap2	chr10	1	1	PASS	4	6
HG02004	HG02004_hap2	chr11	1	1	PASS	0	0
HG02004	HG02004_hap2	chr12	1	1	PASS	0	0
HG02004	HG02004_hap2	chr16	1	1	PASS	18	3
HG02004	HG02004_hap2	chr19	1	1	PASS	0	0
HG02004	HG02004_hap2	chr20	1	1	PASS	0	3
HG02004	HG02004_hap2	chr4	1	1	PASS	0	2
HG02004	HG02004_hap2	chr5	1	1	PASS	0	1
HG02004	HG02004_hap2	chr7	1	1	PASS	22	16
HG02004	HG02004_hap2	chr8	1	1	PASS	0	0
HG02004	HG02004_hap2	chr9	1	1	PASS	1	166
HG02004	HG02004_hap2	chrX	1	1	PASS	0	0
HG02011	HG02011_hap1	chr10	1	1	PASS	4	6
HG02011	HG02011_hap1	chr11	1	1	PASS	0	0
HG02011	HG02011_hap1	chr12	1	1	PASS	0	0
HG02011	HG02011_hap1	chr17	1	1	PASS	2	5
HG02011	HG02011_hap1	chr18	1	1	PASS	0	0
HG02011	HG02011_hap1	chr19	1	1	PASS	0	0
HG02011	HG02011_hap1	chr2	1	1	PASS	11	4
HG02011	HG02011_hap1	chr3	1	1	PASS	0	1
HG02011	HG02011_hap1	chr4	1	1	PASS	0	2
HG02011	HG02011_hap1	chr5	1	1	PASS	0	1
HG02011	HG02011_hap1	chr6	1	1	PASS	0	0
HG02011	HG02011_hap1	chr7	1	1	PASS	21	13
HG02011	HG02011_hap1	chr8	1	1	PASS	0	0
HG02011	HG02011_hap1	chr9	1	1	PASS	1	192
HG02011	HG02011_hap2	chr1	1	1	PASS	9	5
HG02011	HG02011_hap2	chr10	1	1	PASS	4	6
HG02011	HG02011_hap2	chr11	1	1	PASS	0	0
HG02011	HG02011_hap2	chr12	1	1	PASS	0	0
HG02011	HG02011_hap2	chr16	1	1	PASS	19	5
HG02011	HG02011_hap2	chr17	1	1	PASS	2	5
HG02011	HG02011_hap2	chr18	1	1	PASS	0	0
HG02011	HG02011_hap2	chr19	1	1	PASS	0	0
HG02011	HG02011_hap2	chr20	1	1	PASS	0	3
HG02011	HG02011_hap2	chr3	1	1	PASS	0	1
HG02011	HG02011_hap2	chr4	1	1	PASS	0	2
HG02011	HG02011_hap2	chr5	1	1	PASS	0	1
HG02011	HG02011_hap2	chr6	1	1	PASS	0	0
HG02011	HG02011_hap2	chr7	1	1	PASS	22	19
HG02011	HG02011_hap2	chr8	1	1	PASS	0	0
HG02011	HG02011_hap2	chr9	1	1	PASS	1	161
HG02011	HG02011_hap2	chrX	1	1	PASS	0	0
HG02015	HG02015_hap1	chr1	1	1	PASS	7	5
HG02015	HG02015_hap1	chr10	1	1	PASS	4	6
HG02015	HG02015_hap1	chr11	1	1	PASS	0	0
HG02015	HG02015_hap1	chr12	1	1	PASS	0	0
HG02015	HG02015_hap1	chr18	1	1	PASS	0	0
HG02015	HG02015_hap1	chr19	1	1	PASS	0	0
HG02015	HG02015_hap1	chr4	1	1	PASS	0	2
HG02015	HG02015_hap1	chr5	1	1	PASS	0	1
HG02015	HG02015_hap1	chr6	1	1	PASS	0	0
HG02015	HG02015_hap1	chr8	1	1	PASS	0	0
HG02015	HG02015_hap1	chrX	1	1	PASS	0	0
HG02015	HG02015_hap2	chr1	1	1	PASS	7	4
HG02015	HG02015_hap2	chr10	1	1	PASS	4	6
HG02015	HG02015_hap2	chr11	1	1	PASS	0	0
HG02015	HG02015_hap2	chr12	1	1	PASS	0	0
HG02015	HG02015_hap2	chr18	1	1	PASS	0	0
HG02015	HG02015_hap2	chr19	1	1	PASS	0	0
HG02015	HG02015_hap2	chr4	1	1	PASS	0	2
HG02015	HG02015_hap2	chr5	1	1	PASS	0	1
HG02015	HG02015_hap2	chr6	1	1	PASS	0	0
HG02015	HG02015_hap2	chr8	1	1	PASS	0	0
HG02015	HG02015_hap2	chr9	1	1	PASS	1	119
HG02018	HG02018_hap1	chr1	1	1	PASS	7	4
HG02018	HG02018_hap1	chr10	1	1	PASS	4	6
HG02018	HG02018_hap1	chr11	1	1	PASS	0	0
HG02018	HG02018_hap1	chr12	1	1	PASS	0	0
HG02018	HG02018_hap1	chr16	1	1	PASS	20	6
HG02018	HG02018_hap1	chr17	1	1	PASS	2	5
HG02018	HG02018_hap1	chr18	1	1	PASS	0	0
HG02018	HG02018_hap1	chr19	1	1	PASS	0	0
HG02018	HG02018_hap1	chr20	1	1	PASS	0	3
HG02018	HG02018_hap1	chr3	1	1	PASS	0	1
HG02018	HG02018_hap1	chr4	1	1	PASS	0	2
HG02018	HG02018_hap1	chr5	1	1	PASS	0	1
HG02018	HG02018_hap1	chr7	1	1	PASS	25	22
HG02018	HG02018_hap1	chr8	1	1	PASS	0	0
HG02018	HG02018_hap1	chr9	1	1	PASS	1	178
HG02018	HG02018_hap1	chrX	1	1	PASS	0	0
HG02018	HG02018_hap2	chr1	1	1	PASS	7	4
HG02018	HG02018_hap2	chr10	1	1	PASS	4	6
HG02018	HG02018_hap2	chr11	1	1	PASS	0	0
HG02018	HG02018_hap2	chr12	1	1	PASS	0	0
HG02018	HG02018_hap2	chr17	1	1	PASS	2	5
HG02018	HG02018_hap2	chr18	1	1	PASS	0	0
HG02018	HG02018_hap2	chr19	1	1	PASS	0	0
HG02018	HG02018_hap2	chr20	1	1	PASS	0	3
HG02018	HG02018_hap2	chr4	1	1	PASS	0	2
HG02018	HG02018_hap2	chr5	1	1	PASS	0	1
HG02018	HG02018_hap2	chr6	1	1	PASS	0	0
HG02018	HG02018_hap2	chr7	1	1	PASS	21	12
HG02018	HG02018_hap2	chr8	1	1	PASS	0	0
HG02018	HG02018_hap2	chr9	1	1	PASS	1	108
HG02018	HG02018_hap2	chrX	1	1	PASS	0	0
HG02027	HG02027_hap1	chr10	1	1	PASS	4	6
HG02027	HG02027_hap1	chr12	1	1	PASS	0	0
HG02027	HG02027_hap1	chr16	1	1	PASS	18	3
HG02027	HG02027_hap1	chr17	1	1	PASS	2	5
HG02027	HG02027_hap1	chr18	1	1	PASS	0	0
HG02027	HG02027_hap1	chr2	1	1	PASS	11	4
HG02027	HG02027_hap1	chr20	1	1	PASS	0	3
HG02027	HG02027_hap1	chr4	1	1	PASS	0	2
HG02027	HG02027_hap1	chr5	1	1	PASS	0	1
HG02027	HG02027_hap1	chr6	1	1	PASS	0	0
HG02027	HG02027_hap1	chr7	1	1	PASS	20	18
HG02027	HG02027_hap1	chr8	1	1	PASS	0	0
HG02027	HG02027_hap1	chr9	1	1	PASS	1	169
HG02027	HG02027_hap1	chrX	1	1	PASS	0	0
HG02027	HG02027_hap2	chr10	1	1	PASS	4	6
HG02027	HG02027_hap2	chr12	1	1	PASS	0	0
HG02027	HG02027_hap2	chr16	1	1	PASS	21	6
HG02027	HG02027_hap2	chr17	1	1	PASS	2	5
HG02027	HG02027_hap2	chr18	1	1	PASS	0	0
HG02027	HG02027_hap2	chr19	1	1	PASS	0	0
HG02027	HG02027_hap2	chr2	1	1	PASS	11	4
HG02027	HG02027_hap2	chr20	1	1	PASS	0	3
HG02027	HG02027_hap2	chr4	1	1	PASS	0	2
HG02027	HG02027_hap2	chr5	1	1	PASS	0	1
HG02027	HG02027_hap2	chr6	1	1	PASS	0	0
HG02027	HG02027_hap2	chr7	1	1	PASS	23	15
HG02027	HG02027_hap2	chr8	1	1	PASS	0	0
HG02027	HG02027_hap2	chr9	1	1	PASS	1	153
HG02040	HG02040_hap1	chr1	1	1	PASS	7	4
HG02040	HG02040_hap1	chr11	1	1	PASS	0	0
HG02040	HG02040_hap1	chr12	1	1	PASS	0	0
HG02040	HG02040_hap1	chr16	1	1	PASS	17	3
HG02040	HG02040_hap1	chr17	1	1	PASS	2	5
HG02040	HG02040_hap1	chr18	1	1	PASS	0	0
HG02040	HG02040_hap1	chr19	1	1	PASS	0	0
HG02040	HG02040_hap1	chr2	1	1	PASS	11	4
HG02040	HG02040_hap1	chr20	1	1	PASS	0	3
HG02040	HG02040_hap1	chr4	1	1	PASS	0	2
HG02040	HG02040_hap1	chr5	1	1	PASS	0	1
HG02040	HG02040_hap1	chr6	1	1	PASS	0	0
HG02040	HG02040_hap1	chr7	1	1	PASS	24	22
HG02040	HG02040_hap1	chr8	1	1	PASS	0	0
HG02040	HG02040_hap1	chr9	1	1	PASS	1	148
HG02040	HG02040_hap2	chr1	1	1	PASS	7	5
HG02040	HG02040_hap2	chr10	1	1	PASS	4	6
HG02040	HG02040_hap2	chr11	1	1	PASS	0	0
HG02040	HG02040_hap2	chr12	1	1	PASS	0	0
HG02040	HG02040_hap2	chr16	1	1	PASS	20	6
HG02040	HG02040_hap2	chr17	1	1	PASS	2	5
HG02040	HG02040_hap2	chr18	1	1	PASS	0	0
HG02040	HG02040_hap2	chr19	1	1	PASS	0	0
HG02040	HG02040_hap2	chr2	1	1	PASS	11	4
HG02040	HG02040_hap2	chr20	1	1	PASS	0	3
HG02040	HG02040_hap2	chr4	1	1	PASS	0	2
HG02040	HG02040_hap2	chr5	1	1	PASS	0	1
HG02040	HG02040_hap2	chr6	1	1	PASS	0	0
HG02040	HG02040_hap2	chr7	1	1	PASS	20	14
HG02040	HG02040_hap2	chr8	1	1	PASS	0	0
HG02040	HG02040_hap2	chr9	1	1	PASS	1	115
HG02040	HG02040_hap2	chrX	1	1	PASS	0	0
HG02055	HG02055_hap1	chr10	1	1	PASS	4	6
HG02055	HG02055_hap1	chr11	1	1	PASS	0	0
HG02055	HG02055_hap1	chr12	1	1	PASS	0	0
HG02055	HG02055_hap1	chr16	1	1	PASS	20	6
HG02055	HG02055_hap1	chr2	1	1	PASS	11	4
HG02055	HG02055_hap1	chr20	1	1	PASS	0	3
HG02055	HG02055_hap1	chr5	1	1	PASS	0	1
HG02055	HG02055_hap1	chr7	1	1	PASS	21	12
HG02055	HG02055_hap1	chr9	1	1	PASS	1	155
HG02055	HG02055_hap1	chrX	1	1	PASS	0	0
HG02055	HG02055_hap2	chr1	1	1	PASS	7	5
HG02055	HG02055_hap2	chr10	1	1	PASS	4	6
HG02055	HG02055_hap2	chr11	1	1	PASS	0	0
HG02055	HG02055_hap2	chr12	1	1	PASS	0	0
HG02055	HG02055_hap2	chr16	1	1	PASS	17	3
HG02055	HG02055_hap2	chr18	1	1	PASS	0	0
HG02055	HG02055_hap2	chr2	1	1	PASS	11	4
HG02055	HG02055_hap2	chr20	1	1	PASS	0	3
HG02055	HG02055_hap2	chr5	1	1	PASS	0	1
HG02055	HG02055_hap2	chr7	1	1	PASS	23	23
HG02055	HG02055_hap2	chr9	1	1	PASS	1	131
HG02056	HG02056_hap1	chr1	1	1	PASS	7	5
HG02056	HG02056_hap1	chr10	1	1	PASS	4	6
HG02056	HG02056_hap1	chr11	1	1	PASS	0	0
HG02056	HG02056_hap1	chr12	1	1	PASS	0	0
HG02056	HG02056_hap1	chr16	1	1	PASS	19	5
HG02056	HG02056_hap1	chr19	1	1	PASS	0	0
HG02056	HG02056_hap1	chr2	1	1	PASS	9	4
HG02056	HG02056_hap1	chr20	1	1	PASS	0	3
HG02056	HG02056_hap1	chr5	1	1	PASS	0	1
HG02056	HG02056_hap1	chr7	1	1	PASS	22	17
HG02056	HG02056_hap1	chr8	1	1	PASS	0	0
HG02056	HG02056_hap1	chr9	1	1	PASS	1	138
HG02056	HG02056_hap2	chr1	1	1	PASS	8	4
HG02056	HG02056_hap2	chr10	1	1	PASS	4	6
HG02056	HG02056_hap2	chr11	1	1	PASS	0	0
HG02056	HG02056_hap2	chr12	1	1	PASS	0	0
HG02056	HG02056_hap2	chr16	1	1	PASS	20	6
HG02056	HG02056_hap2	chr19	1	1	PASS	0	0
HG02056	HG02056_hap2	chr2	1	1	PASS	11	4
HG02056	HG02056_hap2	chr20	1	1	PASS	0	3
HG02056	HG02056_hap2	chr5	1	1	PASS	0	1
HG02056	HG02056_hap2	chr7	1	1	PASS	24	20
HG02056	HG02056_hap2	chr8	1	1	PASS	0	0
HG02056	HG02056_hap2	chr9	1	1	PASS	1	186
HG02059	HG02059_hap1	chr1	1	1	PASS	8	5
HG02059	HG02059_hap1	chr10	1	1	PASS	4	6
HG02059	HG02059_hap1	chr11	1	1	PASS	0	0
HG02059	HG02059_hap1	chr12	1	1	PASS	0	0
HG02059	HG02059_hap1	chr19	1	1	PASS	0	0
HG02059	HG02059_hap1	chr2	1	1	PASS	11	4
HG02059	HG02059_hap1	chr20	1	1	PASS	0	3
HG02059	HG02059_hap1	chr3	1	1	PASS	0	1
HG02059	HG02059_hap1	chr4	1	1	PASS	0	2
HG02059	HG02059_hap1	chr5	1	1	PASS	0	1
HG02059	HG02059_hap1	chr6	1	1	PASS	0	0
HG02059	HG02059_hap1	chr7	1	1	PASS	22	16
HG02059	HG02059_hap1	chr8	1	1	PASS	0	0
HG02059	HG02059_hap1	chr9	1	1	PASS	1	129
HG02059	HG02059_hap1	chrX	1	1	PASS	0	0
HG02059	HG02059_hap2	chr1	1	1	PASS	10	5
HG02059	HG02059_hap2	chr10	1	1	PASS	5	6
HG02059	HG02059_hap2	chr11	1	1	PASS	0	0
HG02059	HG02059_hap2	chr12	1	1	PASS	0	0
HG02059	HG02059_hap2	chr16	1	1	PASS	18	3
HG02059	HG02059_hap2	chr18	1	1	PASS	0	0
HG02059	HG02059_hap2	chr19	1	1	PASS	0	0
HG02059	HG02059_hap2	chr2	1	1	PASS	11	4
HG02059	HG02059_hap2	chr20	1	1	PASS	0	3
HG02059	HG02059_hap2	chr3	1	1	PASS	0	1
HG02059	HG02059_hap2	chr4	1	1	PASS	0	2
HG02059	HG02059_hap2	chr5	1	1	PASS	0	1
HG02059	HG02059_hap2	chr6	1	1	PASS	0	0
HG02059	HG02059_hap2	chr7	1	1	PASS	24	15
HG02059	HG02059_hap2	chr8	1	1	PASS	0	0
HG02059	HG02059_hap2	chrX	1	1	PASS	0	0
HG02071	HG02071_hap1	chr10	1	1	PASS	4	6
HG02071	HG02071_hap1	chr11	1	1	PASS	0	0
HG02071	HG02071_hap1	chr12	1	1	PASS	0	0
HG02071	HG02071_hap1	chr17	1	1	PASS	2	5
HG02071	HG02071_hap1	chr19	1	1	PASS	0	0
HG02071	HG02071_hap1	chr2	1	1	PASS	11	4
HG02071	HG02071_hap1	chr20	1	1	PASS	0	3
HG02071	HG02071_hap1	chr3	1	1	PASS	0	1
HG02071	HG02071_hap1	chr5	1	1	PASS	0	1
HG02071	HG02071_hap1	chr6	1	1	PASS	0	0
HG02071	HG02071_hap1	chr7	1	1	PASS	22	19
HG02071	HG02071_hap1	chr8	1	1	PASS	0	0
HG02071	HG02071_hap1	chr9	1	1	PASS	1	120
HG02071	HG02071_hap1	chrX	1	1	PASS	0	0
HG02071	HG02071_hap2	chr1	1	1	PASS	7	4
HG02071	HG02071_hap2	chr10	1	1	PASS	4	6
HG02071	HG02071_hap2	chr11	1	1	PASS	0	0
HG02071	HG02071_hap2	chr12	1	1	PASS	0	0
HG02071	HG02071_hap2	chr16	1	1	PASS	19	5
HG02071	HG02071_hap2	chr17	1	1	PASS	2	5
HG02071	HG02071_hap2	chr19	1	1	PASS	0	0
HG02071	HG02071_hap2	chr2	1	1	PASS	9	4
HG02071	HG02071_hap2	chr20	1	1	PASS	0	3
HG02071	HG02071_hap2	chr3	1	1	PASS	0	1
HG02071	HG02071_hap2	chr5	1	1	PASS	0	1
HG02071	HG02071_hap2	chr6	1	1	PASS	0	0
HG02071	HG02071_hap2	chr7	1	1	PASS	22	12
HG02071	HG02071_hap2	chr8	1	1	PASS	0	0
HG02071	HG02071_hap2	chr9	1	1	PASS	1	102
HG02074	HG02074_hap1	chr11	1	1	PASS	0	0
HG02074	HG02074_hap1	chr12	1	1	PASS	0	0
HG02074	HG02074_hap1	chr16	1	1	PASS	21	6
HG02074	HG02074_hap1	chr19	1	1	PASS	0	0
HG02074	HG02074_hap1	chr2	1	1	PASS	9	4
HG02074	HG02074_hap1	chr20	1	1	PASS	0	3
HG02074	HG02074_hap1	chr4	1	1	PASS	0	2
HG02074	HG02074_hap1	chr5	1	1	PASS	0	1
HG02074	HG02074_hap1	chr7	1	1	PASS	20	13
HG02074	HG02074_hap1	chr8	1	1	PASS	0	0
HG02074	HG02074_hap1	chr9	1	1	PASS	1	67
HG02074	HG02074_hap1	chrX	1	1	PASS	0	0
HG02074	HG02074_hap2	chr11	1	1	PASS	0	0
HG02074	HG02074_hap2	chr12	1	1	PASS	0	0
HG02074	HG02074_hap2	chr16	1	1	PASS	18	4
HG02074	HG02074_hap2	chr19	1	1	PASS	0	0
HG02074	HG02074_hap2	chr20	1	1	PASS	0	3
HG02074	HG02074_hap2	chr4	1	1	PASS	0	2
HG02074	HG02074_hap2	chr5	1	1	PASS	0	1
HG02074	HG02074_hap2	chr7	1	1	PASS	21	12
HG02074	HG02074_hap2	chr8	1	1	PASS	0	0
HG02074	HG02074_hap2	chr9	1	1	PASS	1	121
HG02080	HG02080_hap1	chr10	1	1	PASS	4	6
HG02080	HG02080_hap1	chr11	1	1	PASS	0	0
HG02080	HG02080_hap1	chr12	1	1	PASS	0	0
HG02080	HG02080_hap1	chr16	1	1	PASS	17	3
HG02080	HG02080_hap1	chr17	1	1	PASS	2	5
HG02080	HG02080_hap1	chr19	1	1	PASS	0	0
HG02080	HG02080_hap1	chr2	1	1	PASS	11	4
HG02080	HG02080_hap1	chr20	1	1	PASS	0	3
HG02080	HG02080_hap1	chr4	1	1	PASS	0	2
HG02080	HG02080_hap1	chr5	1	1	PASS	0	1
HG02080	HG02080_hap1	chr6	1	1	PASS	0	0
HG02080	HG02080_hap1	chr7	1	1	PASS	20	13
HG02080	HG02080_hap1	chr8	1	1	PASS	0	0
HG02080	HG02080_hap1	chr9	1	1	PASS	1	119
HG02080	HG02080_hap1	chrX	1	1	PASS	0	0
HG02080	HG02080_hap2	chr10	1	1	PASS	4	6
HG02080	HG02080_hap2	chr11	1	1	PASS	0	0
HG02080	HG02080_hap2	chr12	1	1	PASS	0	0
HG02080	HG02080_hap2	chr16	1	1	PASS	18	4
HG02080	HG02080_hap2	chr17	1	1	PASS	2	5
HG02080	HG02080_hap2	chr19	1	1	PASS	0	0
HG02080	HG02080_hap2	chr2	1	1	PASS	11	4
HG02080	HG02080_hap2	chr20	1	1	PASS	0	3
HG02080	HG02080_hap2	chr4	1	1	PASS	0	2
HG02080	HG02080_hap2	chr5	1	1	PASS	0	1
HG02080	HG02080_hap2	chr6	1	1	PASS	0	0
HG02080	HG02080_hap2	chr7	1	1	PASS	20	13
HG02080	HG02080_hap2	chr8	1	1	PASS	0	0
HG02080	HG02080_hap2	chr9	1	1	PASS	1	155
HG02080	HG02080_hap2	chrX	1	1	PASS	0	0
HG02083	HG02083_hap1	chr10	1	1	PASS	4	6
HG02083	HG02083_hap1	chr11	1	1	PASS	0	0
HG02083	HG02083_hap1	chr12	1	1	PASS	0	0
HG02083	HG02083_hap1	chr16	1	1	PASS	19	5
HG02083	HG02083_hap1	chr17	1	1	PASS	2	5
HG02083	HG02083_hap1	chr19	1	1	PASS	0	0
HG02083	HG02083_hap1	chr2	1	1	PASS	11	4
HG02083	HG02083_hap1	chr20	1	1	PASS	0	3
HG02083	HG02083_hap1	chr5	1	1	PASS	0	1
HG02083	HG02083_hap1	chr6	1	1	PASS	0	0
HG02083	HG02083_hap1	chr7	1	1	PASS	20	12
HG02083	HG02083_hap1	chr8	1	1	PASS	0	0
HG02083	HG02083_hap1	chr9	1	1	PASS	1	130
HG02083	HG02083_hap1	chrX	1	1	PASS	0	0
HG02083	HG02083_hap2	chr1	1	1	PASS	6	4
HG02083	HG02083_hap2	chr10	1	1	PASS	4	6
HG02083	HG02083_hap2	chr11	1	1	PASS	0	0
HG02083	HG02083_hap2	chr12	1	1	PASS	0	0
HG02083	HG02083_hap2	chr16	1	1	PASS	18	4
HG02083	HG02083_hap2	chr17	1	1	PASS	2	5
HG02083	HG02083_hap2	chr19	1	1	PASS	0	0
HG02083	HG02083_hap2	chr2	1	1	PASS	11	4
HG02083	HG02083_hap2	chr20	1	1	PASS	0	3
HG02083	HG02083_hap2	chr4	1	1	PASS	0	2
HG02083	HG02083_hap2	chr5	1	1	PASS	0	1
HG02083	HG02083_hap2	chr6	1	1	PASS	0	0
HG02083	HG02083_hap2	chr7	1	1	PASS	23	14
HG02083	HG02083_hap2	chr8	1	1	PASS	0	0
HG02083	HG02083_hap2	chr9	1	1	PASS	1	107
HG02106	HG02106_hap1	chr1	1	1	PASS	7	4
HG02106	HG02106_hap1	chr10	1	1	PASS	4	6
HG02106	HG02106_hap1	chr11	1	1	PASS	0	0
HG02106	HG02106_hap1	chr12	1	1	PASS	0	0
HG02106	HG02106_hap1	chr18	1	1	PASS	0	0
HG02106	HG02106_hap1	chr19	1	1	PASS	0	0
HG02106	HG02106_hap1	chr2	1	1	PASS	11	4
HG02106	HG02106_hap1	chr20	1	1	PASS	0	3
HG02106	HG02106_hap1	chr3	1	1	PASS	0	1
HG02106	HG02106_hap1	chr4	1	1	PASS	0	2
HG02106	HG02106_hap1	chr5	1	1	PASS	0	1
HG02106	HG02106_hap1	chr6	1	1	PASS	0	0
HG02106	HG02106_hap1	chr7	1	1	PASS	21	16
HG02106	HG02106_hap1	chr8	1	1	PASS	0	0
HG02106	HG02106_hap2	chr10	1	1	PASS	4	6
HG02106	HG02106_hap2	chr11	1	1	PASS	0	0
HG02106	HG02106_hap2	chr12	1	1	PASS	0	0
HG02106	HG02106_hap2	chr17	1	1	PASS	2	5
HG02106	HG02106_hap2	chr18	1	1	PASS	0	0
HG02106	HG02106_hap2	chr19	1	1	PASS	0	0
HG02106	HG02106_hap2	chr2	1	1	PASS	10	4
HG02106	HG02106_hap2	chr20	1	1	PASS	0	3
HG02106	HG02106_hap2	chr3	1	1	PASS	0	1
HG02106	HG02106_hap2	chr4	1	1	PASS	0	2
HG02106	HG02106_hap2	chr5	1	1	PASS	0	1
HG02106	HG02106_hap2	chr6	1	1	PASS	0	0
HG02106	HG02106_hap2	chr7	1	1	PASS	22	17
HG02106	HG02106_hap2	chr8	1	1	PASS	0	0
HG02106	HG02106_hap2	chr9	1	1	PASS	1	115
HG02109	HG02109_hap1	chr10	1	1	PASS	4	6
HG02109	HG02109_hap1	chr11	1	1	PASS	0	0
HG02109	HG02109_hap1	chr12	1	1	PASS	0	0
HG02109	HG02109_hap1	chr16	1	1	PASS	17	3
HG02109	HG02109_hap1	chr19	1	1	PASS	0	0
HG02109	HG02109_hap1	chr20	1	1	PASS	0	3
HG02109	HG02109_hap1	chr3	1	1	PASS	0	1
HG02109	HG02109_hap1	chr4	1	1	PASS	0	2
HG02109	HG02109_hap1	chr5	1	1	PASS	0	1
HG02109	HG02109_hap1	chr6	1	1	PASS	0	0
HG02109	HG02109_hap1	chr7	1	1	PASS	23	16
HG02109	HG02109_hap1	chr8	1	1	PASS	0	0
HG02109	HG02109_hap1	chr9	1	1	PASS	1	141
HG02109	HG02109_hap1	chrX	1	1	PASS	0	0
HG02109	HG02109_hap2	chr10	1	1	PASS	4	6
HG02109	HG02109_hap2	chr11	1	1	PASS	0	0
HG02109	HG02109_hap2	chr12	1	1	PASS	0	0
HG02109	HG02109_hap2	chr16	1	1	PASS	20	5
HG02109	HG02109_hap2	chr20	1	1	PASS	0	3
HG02109	HG02109_hap2	chr3	1	1	PASS	0	1
HG02109	HG02109_hap2	chr4	1	1	PASS	0	2
HG02109	HG02109_hap2	chr5	1	1	PASS	0	1
HG02109	HG02109_hap2	chr6	1	1	PASS	0	0
HG02109	HG02109_hap2	chr7	1	1	PASS	21	17
HG02109	HG02109_hap2	chr8	1	1	PASS	0	0
HG02109	HG02109_hap2	chr9	1	1	PASS	1	167
HG02109	HG02109_hap2	chrX	1	1	PASS	0	0
HG02129	HG02129_hap1	chr10	1	1	PASS	4	6
HG02129	HG02129_hap1	chr11	1	1	PASS	0	0
HG02129	HG02129_hap1	chr12	1	1	PASS	0	0
HG02129	HG02129_hap1	chr16	1	1	PASS	17	3
HG02129	HG02129_hap1	chr18	1	1	PASS	0	0
HG02129	HG02129_hap1	chr19	1	1	PASS	0	0
HG02129	HG02129_hap1	chr20	1	1	PASS	0	3
HG02129	HG02129_hap1	chr4	1	1	PASS	0	2
HG02129	HG02129_hap1	chr6	1	1	PASS	0	0
