hap	chromosome	region	interval_count	bp	ACGT_bp	non_ACGT_bp	valid_16mer_starts
HG00733_hap2	chr4	HSat3	2	251808	251808	0	251778
HG00733_hap2	chr4	HSat23	2	251808	251808	0	251778
HG00733_hap2	chr4	ambiguous	0	0	0	0	0
HG00733_hap2	chr4	background	3	191723032	191723032	0	191722987
HG00733_hap2	chr5	HSat2	0	0	0	0	0
HG00733_hap2	chr5	HSat3	1	598976	598976	0	598961
HG00733_hap2	chr5	HSat23	1	598976	598976	0	598961
HG00733_hap2	chr5	ambiguous	0	0	0	0	0
HG00733_hap2	chr5	background	2	181019764	180817262	202502	180817187
HG00733_hap2	chr6	HSat2	0	0	0	0	0
HG00733_hap2	chr6	HSat3	0	0	0	0	0
HG00733_hap2	chr6	HSat23	0	0	0	0	0
HG00733_hap2	chr6	ambiguous	0	0	0	0	0
HG00733_hap2	chr6	background	1	171165228	171041037	124191	171041007
HG00733_hap2	chr8	HSat2	0	0	0	0	0
HG00733_hap2	chr8	HSat3	0	0	0	0	0
HG00733_hap2	chr8	HSat23	0	0	0	0	0
HG00733_hap2	chr8	ambiguous	0	0	0	0	0
HG00733_hap2	chr8	background	1	146011511	146011511	0	146011496
HG00733_hap2	chr9	HSat2	1	39055	39055	0	39040
HG00733_hap2	chr9	HSat3	36	17431835	17431835	0	17431295
HG00733_hap2	chr9	HSat23	37	17470890	17470890	0	17470335
HG00733_hap2	chr9	ambiguous	0	0	0	0	0
HG00733_hap2	chr9	background	38	122830057	122830057	0	122829700
HG00733_hap2	chrX	HSat2	0	0	0	0	0
HG00733_hap2	chrX	HSat3	0	0	0	0	0
HG00733_hap2	chrX	HSat23	0	0	0	0	0
HG00733_hap2	chrX	ambiguous	0	0	0	0	0
HG00733_hap2	chrX	background	1	154405126	154382847	22279	154382772
HG00735_hap1	chr10	HSat2	4	435800	435800	0	435740
HG00735_hap1	chr10	HSat3	6	705979	705979	0	705889
HG00735_hap1	chr10	HSat23	8	1141779	1141779	0	1141659
HG00735_hap1	chr10	ambiguous	0	0	0	0	0
HG00735_hap1	chr10	background	9	133556068	133556068	0	133555933
HG00735_hap1	chr11	HSat2	0	0	0	0	0
HG00735_hap1	chr11	HSat3	0	0	0	0	0
HG00735_hap1	chr11	HSat23	0	0	0	0	0
HG00735_hap1	chr11	ambiguous	0	0	0	0	0
HG00735_hap1	chr11	background	1	134622452	134622452	0	134622437
HG00735_hap1	chr12	HSat2	0	0	0	0	0
HG00735_hap1	chr12	HSat3	0	0	0	0	0
HG00735_hap1	chr12	HSat23	0	0	0	0	0
HG00735_hap1	chr12	ambiguous	0	0	0	0	0
HG00735_hap1	chr12	background	1	133605591	133605591	0	133605576
HG00735_hap1	chr16	HSat2	19	8000928	8000928	0	8000643
HG00735_hap1	chr16	HSat3	6	18211	18211	0	18121
HG00735_hap1	chr16	HSat23	15	8019139	8019139	0	8018914
HG00735_hap1	chr16	ambiguous	0	0	0	0	0
HG00735_hap1	chr16	background	16	83943241	83943241	0	83943004
HG00735_hap1	chr18	HSat2	0	0	0	0	0
HG00735_hap1	chr18	HSat3	0	0	0	0	0
HG00735_hap1	chr18	HSat23	0	0	0	0	0
HG00735_hap1	chr18	ambiguous	0	0	0	0	0
HG00735_hap1	chr18	background	1	80770417	80770417	0	80770402
HG00735_hap1	chr19	HSat2	0	0	0	0	0
HG00735_hap1	chr19	HSat3	0	0	0	0	0
HG00735_hap1	chr19	HSat23	0	0	0	0	0
HG00735_hap1	chr19	ambiguous	0	0	0	0	0
HG00735_hap1	chr19	background	1	59173472	59152901	20571	59152856
HG00735_hap1	chr4	HSat2	0	0	0	0	0
HG00735_hap1	chr4	HSat3	2	178531	178531	0	178501
HG00735_hap1	chr4	HSat23	2	178531	178531	0	178501
HG00735_hap1	chr4	ambiguous	0	0	0	0	0
HG00735_hap1	chr4	background	3	192843715	192843615	100	192843555
HG00735_hap1	chr5	HSat2	0	0	0	0	0
HG00735_hap1	chr5	HSat3	1	590079	590079	0	590064
HG00735_hap1	chr5	HSat23	1	590079	590079	0	590064
HG00735_hap1	chr5	ambiguous	0	0	0	0	0
HG00735_hap1	chr5	background	2	184190174	184190174	0	184190144
HG00735_hap1	chr6	HSat2	0	0	0	0	0
HG00735_hap1	chr6	HSat3	0	0	0	0	0
HG00735_hap1	chr6	HSat23	0	0	0	0	0
HG00735_hap1	chr6	ambiguous	0	0	0	0	0
HG00735_hap1	chr6	background	1	173967083	173967083	0	173967068
HG00735_hap1	chr8	HSat2	0	0	0	0	0
HG00735_hap1	chr8	HSat3	0	0	0	0	0
HG00735_hap1	chr8	HSat23	0	0	0	0	0
HG00735_hap1	chr8	ambiguous	0	0	0	0	0
HG00735_hap1	chr8	background	1	146560503	146560503	0	146560488
HG00735_hap1	chr9	HSat2	1	39117	39117	0	39102
HG00735_hap1	chr9	HSat3	30	12387991	12387991	0	12387541
HG00735_hap1	chr9	HSat23	31	12427108	12427108	0	12426643
HG00735_hap1	chr9	ambiguous	0	0	0	0	0
HG00735_hap1	chr9	background	32	123075210	122754674	320536	122754388
HG00735_hap1	chrX	HSat2	0	0	0	0	0
HG00735_hap1	chrX	HSat3	0	0	0	0	0
HG00735_hap1	chrX	HSat23	0	0	0	0	0
HG00735_hap1	chrX	ambiguous	0	0	0	0	0
HG00735_hap1	chrX	background	1	70301157	70301157	0	70301142
HG00735_hap2	chr10	HSat2	4	1265575	1265575	0	1265515
HG00735_hap2	chr10	HSat3	6	589020	589020	0	588930
HG00735_hap2	chr10	HSat23	8	1854595	1854595	0	1854475
HG00735_hap2	chr10	ambiguous	0	0	0	0	0
HG00735_hap2	chr10	background	9	134146085	133392779	753306	133392629
HG00735_hap2	chr11	HSat2	0	0	0	0	0
HG00735_hap2	chr11	HSat3	0	0	0	0	0
HG00735_hap2	chr11	HSat23	0	0	0	0	0
HG00735_hap2	chr11	ambiguous	0	0	0	0	0
HG00735_hap2	chr11	background	1	133979753	133979653	100	133979623
HG00735_hap2	chr12	HSat2	0	0	0	0	0
HG00735_hap2	chr12	HSat3	0	0	0	0	0
HG00735_hap2	chr12	HSat23	0	0	0	0	0
HG00735_hap2	chr12	ambiguous	0	0	0	0	0
HG00735_hap2	chr12	background	1	133451366	133451266	100	133451236
HG00735_hap2	chr16	HSat2	18	5546148	5546148	0	5545878
HG00735_hap2	chr16	HSat3	5	17195	17195	0	17120
HG00735_hap2	chr16	HSat23	15	5563343	5563343	0	5563118
HG00735_hap2	chr16	ambiguous	0	0	0	0	0
HG00735_hap2	chr16	background	16	84021023	84021023	0	84020786
HG00735_hap2	chr18	HSat2	0	0	0	0	0
HG00735_hap2	chr18	HSat3	0	0	0	0	0
HG00735_hap2	chr18	HSat23	0	0	0	0	0
HG00735_hap2	chr18	ambiguous	0	0	0	0	0
HG00735_hap2	chr18	background	1	80476552	79966147	510405	79966102
HG00735_hap2	chr19	HSat2	0	0	0	0	0
HG00735_hap2	chr19	HSat3	0	0	0	0	0
HG00735_hap2	chr19	HSat23	0	0	0	0	0
HG00735_hap2	chr19	ambiguous	0	0	0	0	0
HG00735_hap2	chr19	background	1	60471226	60471226	0	60471211
HG00735_hap2	chr4	HSat2	0	0	0	0	0
HG00735_hap2	chr4	HSat3	2	282107	282107	0	282077
HG00735_hap2	chr4	HSat23	2	282107	282107	0	282077
HG00735_hap2	chr4	ambiguous	0	0	0	0	0
HG00735_hap2	chr4	background	3	191413153	191413053	100	191412993
HG00735_hap2	chr5	HSat2	0	0	0	0	0
HG00735_hap2	chr5	HSat3	1	464430	464430	0	464415
HG00735_hap2	chr5	HSat23	1	464430	464430	0	464415
HG00735_hap2	chr5	ambiguous	0	0	0	0	0
HG00735_hap2	chr5	background	2	182475921	182475921	0	182475891
HG00735_hap2	chr6	HSat2	0	0	0	0	0
HG00735_hap2	chr6	HSat3	0	0	0	0	0
HG00735_hap2	chr6	HSat23	0	0	0	0	0
HG00735_hap2	chr6	ambiguous	0	0	0	0	0
HG00735_hap2	chr6	background	1	171767635	171767635	0	171767620
HG00735_hap2	chr8	HSat2	0	0	0	0	0
HG00735_hap2	chr8	HSat3	0	0	0	0	0
HG00735_hap2	chr8	HSat23	0	0	0	0	0
HG00735_hap2	chr8	ambiguous	0	0	0	0	0
HG00735_hap2	chr8	background	1	145727349	145727349	0	145727334
HG00735_hap2	chr9	HSat2	1	39117	39117	0	39102
HG00735_hap2	chr9	HSat3	38	18605102	18605102	0	18604532
HG00735_hap2	chr9	HSat23	39	18644219	18644219	0	18643634
HG00735_hap2	chr9	ambiguous	0	0	0	0	0
HG00735_hap2	chr9	background	40	122660625	122660625	0	122660281
HG00735_hap2	chrX	HSat2	0	0	0	0	0
HG00735_hap2	chrX	HSat3	0	0	0	0	0
HG00735_hap2	chrX	HSat23	0	0	0	0	0
HG00735_hap2	chrX	ambiguous	0	0	0	0	0
HG00735_hap2	chrX	background	1	70962760	70942566	20194	70942536
HG00738_hap1	chr10	HSat2	4	367915	367915	0	367855
HG00738_hap1	chr10	HSat3	6	669089	669089	0	668999
HG00738_hap1	chr10	HSat23	8	1037004	1037004	0	1036884
HG00738_hap1	chr10	ambiguous	0	0	0	0	0
HG00738_hap1	chr10	background	9	133585055	133564361	20694	133564211
HG00738_hap1	chr11	HSat2	0	0	0	0	0
HG00738_hap1	chr11	HSat3	0	0	0	0	0
HG00738_hap1	chr11	HSat23	0	0	0	0	0
HG00738_hap1	chr11	ambiguous	0	0	0	0	0
HG00738_hap1	chr11	background	1	135136833	135136833	0	135136818
HG00738_hap1	chr12	HSat2	0	0	0	0	0
HG00738_hap1	chr12	HSat3	0	0	0	0	0
HG00738_hap1	chr12	HSat23	0	0	0	0	0
HG00738_hap1	chr12	ambiguous	0	0	0	0	0
HG00738_hap1	chr12	background	1	107498064	107498064	0	107498049
HG00738_hap1	chr16	HSat2	20	8909682	8909682	0	8909382
HG00738_hap1	chr16	HSat3	6	18174	18174	0	18084
HG00738_hap1	chr16	HSat23	16	8927856	8927856	0	8927616
HG00738_hap1	chr16	ambiguous	0	0	0	0	0
HG00738_hap1	chr16	background	17	83746398	83746298	100	83746031
HG00738_hap1	chr19	HSat2	0	0	0	0	0
HG00738_hap1	chr19	HSat3	0	0	0	0	0
HG00738_hap1	chr19	HSat23	0	0	0	0	0
HG00738_hap1	chr19	ambiguous	0	0	0	0	0
HG00738_hap1	chr19	background	1	62153136	62123029	30107	62122999
HG00738_hap1	chr2	HSat2	5	470844	470844	0	470769
HG00738_hap1	chr2	HSat3	4	59681	59681	0	59621
HG00738_hap1	chr2	HSat23	7	530525	530525	0	530420
HG00738_hap1	chr2	ambiguous	0	0	0	0	0
HG00738_hap1	chr2	background	8	241774110	241605591	168519	241605450
HG00738_hap1	chr20	HSat2	0	0	0	0	0
HG00738_hap1	chr20	HSat3	3	1350316	1350316	0	1350271
HG00738_hap1	chr20	HSat23	3	1350316	1350316	0	1350271
HG00738_hap1	chr20	ambiguous	0	0	0	0	0
HG00738_hap1	chr20	background	4	64689717	64689717	0	64689657
HG00738_hap1	chr3	HSat2	0	0	0	0	0
HG00738_hap1	chr3	HSat3	1	194258	194258	0	194243
HG00738_hap1	chr3	HSat23	1	194258	194258	0	194243
HG00738_hap1	chr3	ambiguous	0	0	0	0	0
HG00738_hap1	chr3	background	2	200020165	200020165	0	200020135
HG00738_hap1	chr4	HSat2	0	0	0	0	0
HG00738_hap1	chr4	HSat3	2	260674	260674	0	260644
HG00738_hap1	chr4	HSat23	2	260674	260674	0	260644
HG00738_hap1	chr4	ambiguous	0	0	0	0	0
HG00738_hap1	chr4	background	3	192053513	192053413	100	192053353
HG00738_hap1	chr5	HSat2	0	0	0	0	0
HG00738_hap1	chr5	HSat3	1	699190	699190	0	699175
HG00738_hap1	chr5	HSat23	1	699190	699190	0	699175
HG00738_hap1	chr5	ambiguous	0	0	0	0	0
HG00738_hap1	chr5	background	2	182709017	182708817	200	182708757
HG00738_hap1	chr6	HSat2	0	0	0	0	0
HG00738_hap1	chr6	HSat3	0	0	0	0	0
HG00738_hap1	chr6	HSat23	0	0	0	0	0
HG00738_hap1	chr6	ambiguous	0	0	0	0	0
HG00738_hap1	chr6	background	1	172005036	171792555	212481	171792510
HG00738_hap1	chr7	HSat2	20	294909	294909	0	294609
HG00738_hap1	chr7	HSat3	10	164100	164100	0	163950
HG00738_hap1	chr7	HSat23	16	459009	459009	0	458769
HG00738_hap1	chr7	ambiguous	0	0	0	0	0
HG00738_hap1	chr7	background	17	150699165	150631128	68037	150630827
HG00738_hap1	chr8	HSat2	0	0	0	0	0
HG00738_hap1	chr8	HSat3	0	0	0	0	0
HG00738_hap1	chr8	HSat23	0	0	0	0	0
HG00738_hap1	chr8	ambiguous	0	0	0	0	0
HG00738_hap1	chr8	background	1	145414146	145414146	0	145414131
HG00738_hap1	chr9	HSat2	1	39117	39117	0	39102
HG00738_hap1	chr9	HSat3	32	13573223	13573223	0	13572743
HG00738_hap1	chr9	HSat23	33	13612340	13612340	0	13611845
HG00738_hap1	chr9	ambiguous	0	0	0	0	0
HG00738_hap1	chr9	background	34	121819483	121819283	200	121818977
HG00738_hap1	chrX	HSat2	0	0	0	0	0
HG00738_hap1	chrX	HSat3	0	0	0	0	0
HG00738_hap1	chrX	HSat23	0	0	0	0	0
HG00738_hap1	chrX	ambiguous	0	0	0	0	0
HG00738_hap1	chrX	background	1	108302574	108302574	0	108302559
HG00738_hap2	chr1	HSat2	7	11746131	11746131	0	11746026
HG00738_hap2	chr1	HSat3	4	634155	634155	0	634095
HG00738_hap2	chr1	HSat23	10	12380286	12380286	0	12380136
HG00738_hap2	chr1	ambiguous	0	0	0	0	0
HG00738_hap2	chr1	background	11	236831395	236831295	100	236831124
HG00738_hap2	chr10	HSat2	4	473674	473674	0	473614
HG00738_hap2	chr10	HSat3	6	679126	679126	0	679036
HG00738_hap2	chr10	HSat23	8	1152800	1152800	0	1152680
HG00738_hap2	chr10	ambiguous	0	0	0	0	0
HG00738_hap2	chr10	background	9	134368274	134368274	0	134368139
HG00738_hap2	chr11	HSat2	0	0	0	0	0
HG00738_hap2	chr11	HSat3	0	0	0	0	0
HG00738_hap2	chr11	HSat23	0	0	0	0	0
HG00738_hap2	chr11	ambiguous	0	0	0	0	0
HG00738_hap2	chr11	background	1	133913772	133913772	0	133913757
HG00738_hap2	chr12	HSat2	0	0	0	0	0
HG00738_hap2	chr12	HSat3	0	0	0	0	0
HG00738_hap2	chr12	HSat23	0	0	0	0	0
HG00738_hap2	chr12	ambiguous	0	0	0	0	0
HG00738_hap2	chr12	background	1	133429102	133429102	0	133429087
HG00738_hap2	chr16	HSat2	19	2461774	2461774	0	2461489
HG00738_hap2	chr16	HSat3	6	18384	18384	0	18294
HG00738_hap2	chr16	HSat23	15	2480158	2480158	0	2479933
HG00738_hap2	chr16	ambiguous	0	0	0	0	0
HG00738_hap2	chr16	background	16	81551923	81551923	0	81551686
HG00738_hap2	chr19	HSat2	0	0	0	0	0
HG00738_hap2	chr19	HSat3	0	0	0	0	0
HG00738_hap2	chr19	HSat23	0	0	0	0	0
HG00738_hap2	chr19	ambiguous	0	0	0	0	0
HG00738_hap2	chr19	background	1	60877128	60877128	0	60877113
HG00738_hap2	chr2	HSat2	7	919092	919092	0	918987
HG00738_hap2	chr2	HSat3	4	55583	55583	0	55523
HG00738_hap2	chr2	HSat23	9	974675	974675	0	974540
HG00738_hap2	chr2	ambiguous	0	0	0	0	0
HG00738_hap2	chr2	background	10	241420330	241420330	0	241420197
HG00738_hap2	chr20	HSat2	0	0	0	0	0
HG00738_hap2	chr20	HSat3	3	596919	596919	0	596874
HG00738_hap2	chr20	HSat23	3	596919	596919	0	596874
HG00738_hap2	chr20	ambiguous	0	0	0	0	0
HG00738_hap2	chr20	background	4	64996242	64996242	0	64996182
HG00738_hap2	chr4	HSat2	0	0	0	0	0
HG00738_hap2	chr4	HSat3	2	198362	198362	0	198332
HG00738_hap2	chr4	HSat23	2	198362	198362	0	198332
HG00738_hap2	chr4	ambiguous	0	0	0	0	0
HG00738_hap2	chr4	background	3	189926687	189926687	0	189926642
HG00738_hap2	chr5	HSat2	0	0	0	0	0
HG00738_hap2	chr5	HSat3	1	380417	380417	0	380402
HG00738_hap2	chr5	HSat23	1	380417	380417	0	380402
HG00738_hap2	chr5	ambiguous	0	0	0	0	0
HG00738_hap2	chr5	background	2	182124400	182124300	100	182124255
HG00738_hap2	chr6	HSat2	0	0	0	0	0
HG00738_hap2	chr6	HSat3	0	0	0	0	0
HG00738_hap2	chr6	HSat23	0	0	0	0	0
HG00738_hap2	chr6	ambiguous	0	0	0	0	0
HG00738_hap2	chr6	background	1	171265280	171265280	0	171265265
HG00738_hap2	chr7	HSat2	20	322097	322097	0	321797
HG00738_hap2	chr7	HSat3	11	463839	463839	0	463674
HG00738_hap2	chr7	HSat23	18	785936	785936	0	785666
HG00738_hap2	chr7	ambiguous	0	0	0	0	0
HG00738_hap2	chr7	background	19	150558376	150490550	67826	150490216
HG00738_hap2	chr8	HSat2	0	0	0	0	0
HG00738_hap2	chr8	HSat3	0	0	0	0	0
HG00738_hap2	chr8	HSat23	0	0	0	0	0
HG00738_hap2	chr8	ambiguous	0	0	0	0	0
HG00738_hap2	chr8	background	1	138755910	138755910	0	138755895
HG00738_hap2	chr9	HSat2	1	39117	39117	0	39102
HG00738_hap2	chr9	HSat3	33	11691006	11691006	0	11690511
HG00738_hap2	chr9	HSat23	34	11730123	11730123	0	11729613
HG00738_hap2	chr9	ambiguous	0	0	0	0	0
HG00738_hap2	chr9	background	35	123626894	123626894	0	123626568
HG00741_hap1	chr1	HSat2	9	13735212	13735112	100	13734962
HG00741_hap1	chr1	HSat3	5	920588	920588	0	920513
HG00741_hap1	chr1	HSat23	14	14655800	14655700	100	14655475
HG00741_hap1	chr1	ambiguous	0	0	0	0	0
HG00741_hap1	chr1	background	15	236345017	236322728	22289	236322508
HG00741_hap1	chr10	HSat2	4	600345	600345	0	600285
HG00741_hap1	chr10	HSat3	6	640052	640052	0	639962
HG00741_hap1	chr10	HSat23	8	1240397	1240397	0	1240277
HG00741_hap1	chr10	ambiguous	0	0	0	0	0
HG00741_hap1	chr10	background	9	133311273	133311273	0	133311138
HG00741_hap1	chr11	HSat2	0	0	0	0	0
HG00741_hap1	chr11	HSat3	0	0	0	0	0
HG00741_hap1	chr11	HSat23	0	0	0	0	0
HG00741_hap1	chr11	ambiguous	0	0	0	0	0
HG00741_hap1	chr11	background	1	134268692	134268692	0	134268677
HG00741_hap1	chr12	HSat2	0	0	0	0	0
HG00741_hap1	chr12	HSat3	0	0	0	0	0
HG00741_hap1	chr12	HSat23	0	0	0	0	0
HG00741_hap1	chr12	ambiguous	0	0	0	0	0
HG00741_hap1	chr12	background	1	133332201	133332201	0	133332186
HG00741_hap1	chr16	HSat2	21	10655631	10655631	0	10655316
HG00741_hap1	chr16	HSat3	6	17197	17197	0	17107
HG00741_hap1	chr16	HSat23	17	10672828	10672828	0	10672573
HG00741_hap1	chr16	ambiguous	0	0	0	0	0
HG00741_hap1	chr16	background	18	82600210	82506659	93551	82506392
HG00741_hap1	chr18	HSat2	0	0	0	0	0
HG00741_hap1	chr18	HSat3	0	0	0	0	0
HG00741_hap1	chr18	HSat23	0	0	0	0	0
HG00741_hap1	chr18	ambiguous	0	0	0	0	0
HG00741_hap1	chr18	background	1	80034594	79906619	127975	79906589
HG00741_hap1	chr19	HSat2	0	0	0	0	0
HG00741_hap1	chr19	HSat3	0	0	0	0	0
HG00741_hap1	chr19	HSat23	0	0	0	0	0
HG00741_hap1	chr19	ambiguous	0	0	0	0	0
HG00741_hap1	chr19	background	1	58764876	58764676	200	58764631
HG00741_hap1	chr2	HSat2	7	791375	791375	0	791270
HG00741_hap1	chr2	HSat3	4	59756	59756	0	59696
HG00741_hap1	chr2	HSat23	9	851131	851131	0	850996
HG00741_hap1	chr2	ambiguous	0	0	0	0	0
HG00741_hap1	chr2	background	10	241402085	241369111	32974	241368953
HG00741_hap1	chr20	HSat2	0	0	0	0	0
HG00741_hap1	chr20	HSat3	3	1044925	1044925	0	1044880
HG00741_hap1	chr20	HSat23	3	1044925	1044925	0	1044880
HG00741_hap1	chr20	ambiguous	0	0	0	0	0
HG00741_hap1	chr20	background	4	65396801	65396801	0	65396741
HG00741_hap1	chr5	HSat2	0	0	0	0	0
HG00741_hap1	chr5	HSat3	1	237121	237121	0	237106
HG00741_hap1	chr5	HSat23	1	237121	237121	0	237106
HG00741_hap1	chr5	ambiguous	0	0	0	0	0
HG00741_hap1	chr5	background	2	182667823	182667723	100	182667678
HG00741_hap1	chr6	HSat2	0	0	0	0	0
HG00741_hap1	chr6	HSat3	0	0	0	0	0
HG00741_hap1	chr6	HSat23	0	0	0	0	0
HG00741_hap1	chr6	ambiguous	0	0	0	0	0
HG00741_hap1	chr6	background	1	172224202	172224102	100	172224072
HG00741_hap1	chr7	HSat2	21	324944	324944	0	324629
HG00741_hap1	chr7	HSat3	11	409528	409528	0	409363
HG00741_hap1	chr7	HSat23	18	734472	734472	0	734202
HG00741_hap1	chr7	ambiguous	0	0	0	0	0
HG00741_hap1	chr7	background	19	161252164	161252164	0	161251890
HG00741_hap1	chr8	HSat2	0	0	0	0	0
HG00741_hap1	chr8	HSat3	0	0	0	0	0
HG00741_hap1	chr8	HSat23	0	0	0	0	0
HG00741_hap1	chr8	ambiguous	0	0	0	0	0
HG00741_hap1	chr8	background	1	146237285	146237285	0	146237270
HG00741_hap1	chr9	HSat2	1	39117	39117	0	39102
HG00741_hap1	chr9	HSat3	52	20075827	20075827	0	20075047
HG00741_hap1	chr9	HSat23	53	20114944	20114944	0	20114149
HG00741_hap1	chr9	ambiguous	0	0	0	0	0
HG00741_hap1	chr9	background	54	122892513	122892513	0	122892057
HG00741_hap1	chrX	HSat2	0	0	0	0	0
HG00741_hap1	chrX	HSat3	0	0	0	0	0
HG00741_hap1	chrX	HSat23	0	0	0	0	0
HG00741_hap1	chrX	ambiguous	0	0	0	0	0
HG00741_hap1	chrX	background	1	155528080	155499740	28340	155499680
HG00741_hap2	chr1	HSat2	7	14276243	14276243	0	14276138
HG00741_hap2	chr1	HSat3	5	916115	916115	0	916040
HG00741_hap2	chr1	HSat23	12	15192358	15192358	0	15192178
HG00741_hap2	chr1	ambiguous	0	0	0	0	0
HG00741_hap2	chr1	background	13	236189389	236150412	38977	236150207
HG00741_hap2	chr10	HSat2	4	1019562	1019562	0	1019502
HG00741_hap2	chr10	HSat3	6	624214	624214	0	624124
HG00741_hap2	chr10	HSat23	8	1643776	1643776	0	1643656
HG00741_hap2	chr10	ambiguous	0	0	0	0	0
HG00741_hap2	chr10	background	9	133606203	133606203	0	133606068
HG00741_hap2	chr11	HSat2	0	0	0	0	0
HG00741_hap2	chr11	HSat3	0	0	0	0	0
HG00741_hap2	chr11	HSat23	0	0	0	0	0
HG00741_hap2	chr11	ambiguous	0	0	0	0	0
HG00741_hap2	chr11	background	1	134253485	134228992	24493	134228962
HG00741_hap2	chr12	HSat2	0	0	0	0	0
HG00741_hap2	chr12	HSat3	0	0	0	0	0
HG00741_hap2	chr12	HSat23	0	0	0	0	0
HG00741_hap2	chr12	ambiguous	0	0	0	0	0
HG00741_hap2	chr12	background	1	133535674	133512077	23597	133512047
HG00741_hap2	chr16	HSat2	18	6229178	6229178	0	6228908
HG00741_hap2	chr16	HSat3	5	16954	16954	0	16879
HG00741_hap2	chr16	HSat23	15	6246132	6246132	0	6245907
HG00741_hap2	chr16	ambiguous	0	0	0	0	0
HG00741_hap2	chr16	background	16	82237273	82237173	100	82236921
HG00741_hap2	chr18	HSat2	0	0	0	0	0
HG00741_hap2	chr18	HSat3	0	0	0	0	0
HG00741_hap2	chr18	HSat23	0	0	0	0	0
HG00741_hap2	chr18	ambiguous	0	0	0	0	0
HG00741_hap2	chr18	background	1	79928370	78847708	1080662	78847663
HG00741_hap2	chr19	HSat2	0	0	0	0	0
HG00741_hap2	chr19	HSat3	0	0	0	0	0
HG00741_hap2	chr19	HSat23	0	0	0	0	0
HG00741_hap2	chr19	ambiguous	0	0	0	0	0
HG00741_hap2	chr19	background	1	61958172	61735724	222448	61735679
HG00741_hap2	chr2	HSat2	7	758208	758208	0	758103
HG00741_hap2	chr2	HSat3	3	60735	60735	0	60690
HG00741_hap2	chr2	HSat23	8	818943	818943	0	818823
HG00741_hap2	chr2	ambiguous	0	0	0	0	0
HG00741_hap2	chr2	background	9	242025323	242025023	300	242024858
HG00741_hap2	chr20	HSat2	0	0	0	0	0
HG00741_hap2	chr20	HSat3	3	1167648	1167648	0	1167603
HG00741_hap2	chr20	HSat23	3	1167648	1167648	0	1167603
HG00741_hap2	chr20	ambiguous	0	0	0	0	0
HG00741_hap2	chr20	background	4	65817525	65817525	0	65817465
HG00741_hap2	chr5	HSat2	0	0	0	0	0
HG00741_hap2	chr5	HSat3	1	567358	567358	0	567343
HG00741_hap2	chr5	HSat23	1	567358	567358	0	567343
HG00741_hap2	chr5	ambiguous	0	0	0	0	0
HG00741_hap2	chr5	background	2	182577205	182577105	100	182577060
HG00741_hap2	chr6	HSat2	0	0	0	0	0
HG00741_hap2	chr6	HSat3	0	0	0	0	0
HG00741_hap2	chr6	HSat23	0	0	0	0	0
HG00741_hap2	chr6	ambiguous	0	0	0	0	0
HG00741_hap2	chr6	background	1	172037175	172037175	0	172037160
HG00741_hap2	chr7	HSat2	23	298901	298901	0	298556
HG00741_hap2	chr7	HSat3	11	270200	270200	0	270035
HG00741_hap2	chr7	HSat23	18	569101	569101	0	568831
HG00741_hap2	chr7	ambiguous	0	0	0	0	0
HG00741_hap2	chr7	background	19	161145962	161145862	100	161145573
HG00741_hap2	chr8	HSat2	0	0	0	0	0
HG00741_hap2	chr8	HSat3	0	0	0	0	0
HG00741_hap2	chr8	HSat23	0	0	0	0	0
HG00741_hap2	chr8	ambiguous	0	0	0	0	0
HG00741_hap2	chr8	background	1	148872615	148872515	100	148872485
HG00741_hap2	chr9	HSat2	1	39117	39117	0	39102
HG00741_hap2	chr9	HSat3	52	18246400	18246400	0	18245620
HG00741_hap2	chr9	HSat23	53	18285517	18285517	0	18284722
HG00741_hap2	chr9	ambiguous	0	0	0	0	0
HG00741_hap2	chr9	background	54	123793179	123793179	0	123792717
HG00741_hap2	chrX	HSat2	0	0	0	0	0
HG00741_hap2	chrX	HSat3	0	0	0	0	0
HG00741_hap2	chrX	HSat23	0	0	0	0	0
HG00741_hap2	chrX	ambiguous	0	0	0	0	0
HG00741_hap2	chrX	background	1	154459753	154447063	12690	154447018
HG00864_hap1	chr10	HSat2	4	399067	399067	0	399007
HG00864_hap1	chr10	HSat3	6	724568	724568	0	724478
HG00864_hap1	chr10	HSat23	8	1123635	1123635	0	1123515
HG00864_hap1	chr10	ambiguous	0	0	0	0	0
HG00864_hap1	chr10	background	9	132929778	132914275	15503	132914125
HG00864_hap1	chr11	HSat2	0	0	0	0	0
HG00864_hap1	chr11	HSat3	0	0	0	0	0
HG00864_hap1	chr11	HSat23	0	0	0	0	0
HG00864_hap1	chr11	ambiguous	0	0	0	0	0
HG00864_hap1	chr11	background	1	136799601	136599429	200172	136599384
HG00864_hap1	chr12	HSat2	0	0	0	0	0
HG00864_hap1	chr12	HSat3	0	0	0	0	0
HG00864_hap1	chr12	HSat23	0	0	0	0	0
HG00864_hap1	chr12	ambiguous	0	0	0	0	0
HG00864_hap1	chr12	background	1	133851028	133834149	16879	133834119
HG00864_hap1	chr17	HSat2	2	91567	91567	0	91537
HG00864_hap1	chr17	HSat3	5	720413	720413	0	720338
HG00864_hap1	chr17	HSat23	7	811980	811980	0	811875
HG00864_hap1	chr17	ambiguous	0	0	0	0	0
HG00864_hap1	chr17	background	8	83008266	82576946	431320	82576764
HG00864_hap1	chr18	HSat2	0	0	0	0	0
