kmer_id	target_family	group	chromosome	available_haps	measurable_haps	median_target_hits	mean_target_hits	pooled_target_density_per_M	presence_ge10_fraction
k16_158ba0ed	HSat3	G3	chr9	58	58	8.0	8.637931034482758	0.596747152710592	0.3620689655172414
k16_158ba0ed	HSat3	G3	chr10	70	70	0.0	0.02857142857142857	0.04557295642432397	0.0
k16_158ba0ed	HSat3	G3	chr11	69	0				
k16_158ba0ed	HSat3	G3	chr12	70	0				
k16_158ba0ed	HSat3	G3	chr13	0	0				
k16_158ba0ed	HSat3	G3	chr14	0	0				
k16_158ba0ed	HSat3	G3	chr15	0	0				
k16_158ba0ed	HSat3	G3	chr16	60	60	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G3	chr17	44	44	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G3	chr18	38	0				
k16_158ba0ed	HSat3	G3	chr19	66	0				
k16_158ba0ed	HSat3	G3	chr20	70	70	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G3	chr21	0	0				
k16_158ba0ed	HSat3	G3	chr22	0	0				
k16_158ba0ed	HSat3	G3	chrX	52	0				
k16_158ba0ed	HSat3	G3	chrY	1	1	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G4	chr1	23	22	1.0	0.8636363636363636	0.97682779389715	0.0
k16_158ba0ed	HSat3	G4	chr2	31	31	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G4	chr3	28	28	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G4	chr4	28	28	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G4	chr5	39	39	25.0	26.743589743589745	42.36417266385755	0.5897435897435898
k16_158ba0ed	HSat3	G4	chr6	30	0				
k16_158ba0ed	HSat3	G4	chr7	39	39	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G4	chr8	36	0				
k16_158ba0ed	HSat3	G4	chr9	27	27	10.0	10.814814814814815	0.7617245139349139	0.5925925925925926
k16_158ba0ed	HSat3	G4	chr10	39	39	0.0	0.02564102564102564	0.040602236736619585	0.0
k16_158ba0ed	HSat3	G4	chr11	39	0				
k16_158ba0ed	HSat3	G4	chr12	37	0				
k16_158ba0ed	HSat3	G4	chr13	0	0				
k16_158ba0ed	HSat3	G4	chr14	0	0				
k16_158ba0ed	HSat3	G4	chr15	0	0				
k16_158ba0ed	HSat3	G4	chr16	29	29	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G4	chr17	25	25	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G4	chr18	27	0				
k16_158ba0ed	HSat3	G4	chr19	35	0				
k16_158ba0ed	HSat3	G4	chr20	39	39	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G4	chr21	0	0				
k16_158ba0ed	HSat3	G4	chr22	0	0				
k16_158ba0ed	HSat3	G4	chrX	30	0				
k16_158ba0ed	HSat3	G4	chrY	1	1	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G5	chr1	31	30	1.0	0.7666666666666667	0.9363580629976005	0.0
k16_158ba0ed	HSat3	G5	chr2	39	39	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G5	chr3	26	26	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G5	chr4	40	40	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G5	chr5	47	47	1.0	1.0212765957446808	1.5158532193011696	0.0
k16_158ba0ed	HSat3	G5	chr6	37	0				
k16_158ba0ed	HSat3	G5	chr7	47	47	0.0	0.02127659574468085	0.04663567011307378	0.0
k16_158ba0ed	HSat3	G5	chr8	45	0				
k16_158ba0ed	HSat3	G5	chr9	40	40	9.0	10.4	0.693029280597057	0.425
k16_158ba0ed	HSat3	G5	chr10	47	47	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G5	chr11	46	0				
k16_158ba0ed	HSat3	G5	chr12	44	0				
k16_158ba0ed	HSat3	G5	chr13	0	0				
k16_158ba0ed	HSat3	G5	chr14	0	0				
k16_158ba0ed	HSat3	G5	chr15	0	0				
k16_158ba0ed	HSat3	G5	chr16	33	33	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G5	chr17	39	39	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G5	chr18	39	0				
k16_158ba0ed	HSat3	G5	chr19	46	0				
k16_158ba0ed	HSat3	G5	chr20	47	47	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G5	chr21	0	0				
k16_158ba0ed	HSat3	G5	chr22	0	0				
k16_158ba0ed	HSat3	G5	chrX	28	0				
k16_158ba0ed	HSat3	G5	chrY	1	1	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G6	chr1	34	34	1.0	0.8235294117647058	1.0250386183299456	0.0
k16_158ba0ed	HSat3	G6	chr2	39	38	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G6	chr3	34	34	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G6	chr4	34	34	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G6	chr5	47	47	1.0	1.1914893617021276	1.7195569107165212	0.0
k16_158ba0ed	HSat3	G6	chr6	40	0				
k16_158ba0ed	HSat3	G6	chr7	47	47	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G6	chr8	47	0				
k16_158ba0ed	HSat3	G6	chr9	39	39	9.0	11.051282051282051	0.8366817053699996	0.48717948717948717
k16_158ba0ed	HSat3	G6	chr10	47	47	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G6	chr11	47	0				
k16_158ba0ed	HSat3	G6	chr12	47	0				
k16_158ba0ed	HSat3	G6	chr13	0	0				
k16_158ba0ed	HSat3	G6	chr14	0	0				
k16_158ba0ed	HSat3	G6	chr15	0	0				
k16_158ba0ed	HSat3	G6	chr16	41	41	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G6	chr17	28	28	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G6	chr18	25	0				
k16_158ba0ed	HSat3	G6	chr19	46	0				
k16_158ba0ed	HSat3	G6	chr20	47	47	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G6	chr21	0	0				
k16_158ba0ed	HSat3	G6	chr22	0	0				
k16_158ba0ed	HSat3	G6	chrX	30	0				
k16_158ba0ed	HSat3	G6	chrY	0	0				
k16_158ba0ed	HSat3	G7	chr1	84	81	1.0	0.5925925925925926	0.8029066424817805	0.0
k16_158ba0ed	HSat3	G7	chr2	104	103	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G7	chr3	88	86	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G7	chr4	91	91	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G7	chr5	126	126	1.0	1.380952380952381	2.015748743730935	0.007936507936507936
k16_158ba0ed	HSat3	G7	chr6	103	0				
k16_158ba0ed	HSat3	G7	chr7	126	126	0.0	0.007936507936507936	0.021240394881030848	0.0
k16_158ba0ed	HSat3	G7	chr8	121	0				
k16_158ba0ed	HSat3	G7	chr9	101	101	8.0	10.356435643564357	0.7299780770345935	0.38613861386138615
k16_158ba0ed	HSat3	G7	chr10	126	126	0.0	0.007936507936507936	0.012407338737382806	0.0
k16_158ba0ed	HSat3	G7	chr11	125	0				
k16_158ba0ed	HSat3	G7	chr12	126	0				
k16_158ba0ed	HSat3	G7	chr13	0	0				
k16_158ba0ed	HSat3	G7	chr14	0	0				
k16_158ba0ed	HSat3	G7	chr15	0	0				
k16_158ba0ed	HSat3	G7	chr16	109	109	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G7	chr17	77	77	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G7	chr18	76	0				
k16_158ba0ed	HSat3	G7	chr19	121	0				
k16_158ba0ed	HSat3	G7	chr20	126	126	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	G7	chr21	0	0				
k16_158ba0ed	HSat3	G7	chr22	0	0				
k16_158ba0ed	HSat3	G7	chrX	80	0				
k16_158ba0ed	HSat3	G7	chrY	0	0				
k16_158ba0ed	HSat3	NA	chr1	73	71	1.0	0.5633802816901409	0.7736725123943304	0.0
k16_158ba0ed	HSat3	NA	chr2	92	92	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	NA	chr3	80	80	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	NA	chr4	93	93	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	NA	chr5	115	114	10.5	14.666666666666666	28.08414325096634	0.5087719298245614
k16_158ba0ed	HSat3	NA	chr6	101	0				
k16_158ba0ed	HSat3	NA	chr7	60	60	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	NA	chr8	127	0				
k16_158ba0ed	HSat3	NA	chr9	98	97	8.0	10.329896907216495	0.7048761046868259	0.422680412371134
k16_158ba0ed	HSat3	NA	chr10	119	118	0.0	0.00847457627118644	0.013140433693969469	0.0
k16_158ba0ed	HSat3	NA	chr11	130	0				
k16_158ba0ed	HSat3	NA	chr12	126	0				
k16_158ba0ed	HSat3	NA	chr13	0	0				
k16_158ba0ed	HSat3	NA	chr14	0	0				
k16_158ba0ed	HSat3	NA	chr15	0	0				
k16_158ba0ed	HSat3	NA	chr16	103	102	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	NA	chr17	65	65	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	NA	chr18	84	0				
k16_158ba0ed	HSat3	NA	chr19	128	0				
k16_158ba0ed	HSat3	NA	chr20	84	84	0.0	0.0	0.0	0.0
k16_158ba0ed	HSat3	NA	chr21	0	0				
k16_158ba0ed	HSat3	NA	chr22	0	0				
k16_158ba0ed	HSat3	NA	chrX	91	0				
k16_158ba0ed	HSat3	NA	chrY	1	1	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G1	chr1	40	39	53.0	43.666666666666664	54.959488757347565	0.7435897435897436
k16_1d1f53d4	HSat3	G1	chr2	53	53	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G1	chr3	35	35	0.0	0.02857142857142857	0.14450443144514694	0.0
k16_1d1f53d4	HSat3	G1	chr4	48	48	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G1	chr5	59	59	0.0	0.05084745762711865	0.13435519114645866	0.0
k16_1d1f53d4	HSat3	G1	chr6	40	0				
k16_1d1f53d4	HSat3	G1	chr7	59	59	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G1	chr8	53	0				
k16_1d1f53d4	HSat3	G1	chr9	49	49	0.0	0.14285714285714285	0.010003022370339102	0.0
k16_1d1f53d4	HSat3	G1	chr10	59	59	0.0	0.06779661016949153	0.10472642669007443	0.0
k16_1d1f53d4	HSat3	G1	chr11	57	0				
k16_1d1f53d4	HSat3	G1	chr12	58	0				
k16_1d1f53d4	HSat3	G1	chr13	0	0				
k16_1d1f53d4	HSat3	G1	chr14	0	0				
k16_1d1f53d4	HSat3	G1	chr15	0	0				
k16_1d1f53d4	HSat3	G1	chr16	45	43	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G1	chr17	42	42	1.0	1.0476190476190477	1.1739241771978781	0.0
k16_1d1f53d4	HSat3	G1	chr18	44	0				
k16_1d1f53d4	HSat3	G1	chr19	55	0				
k16_1d1f53d4	HSat3	G1	chr20	59	59	2.0	2.0677966101694913	1.59920360709025	0.0
k16_1d1f53d4	HSat3	G1	chr21	0	0				
k16_1d1f53d4	HSat3	G1	chr22	0	0				
k16_1d1f53d4	HSat3	G1	chrX	44	1	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G1	chrY	0	0				
k16_1d1f53d4	HSat3	G2	chr1	35	35	31.0	29.914285714285715	42.64212912843113	0.5142857142857142
k16_1d1f53d4	HSat3	G2	chr2	41	39	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G2	chr3	47	47	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G2	chr4	39	39	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G2	chr5	54	54	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G2	chr6	44	0				
k16_1d1f53d4	HSat3	G2	chr7	54	54	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G2	chr8	53	0				
k16_1d1f53d4	HSat3	G2	chr9	47	47	0.0	0.3404255319148936	0.024544627100053826	0.0
k16_1d1f53d4	HSat3	G2	chr10	54	54	0.0	0.037037037037037035	0.05787635561617396	0.0
k16_1d1f53d4	HSat3	G2	chr11	54	0				
k16_1d1f53d4	HSat3	G2	chr12	53	0				
k16_1d1f53d4	HSat3	G2	chr13	0	0				
k16_1d1f53d4	HSat3	G2	chr14	0	0				
k16_1d1f53d4	HSat3	G2	chr15	0	0				
k16_1d1f53d4	HSat3	G2	chr16	49	47	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G2	chr17	37	37	0.0	0.4594594594594595	0.5862069167657558	0.0
k16_1d1f53d4	HSat3	G2	chr18	35	0				
k16_1d1f53d4	HSat3	G2	chr19	54	0				
k16_1d1f53d4	HSat3	G2	chr20	54	54	2.0	1.8518518518518519	2.860542407469677	0.0
k16_1d1f53d4	HSat3	G2	chr21	0	0				
k16_1d1f53d4	HSat3	G2	chr22	0	0				
k16_1d1f53d4	HSat3	G2	chrX	38	0				
k16_1d1f53d4	HSat3	G2	chrY	0	0				
k16_1d1f53d4	HSat3	G3	chr1	38	38	53.5	44.0	54.04206353672402	0.6578947368421053
k16_1d1f53d4	HSat3	G3	chr2	57	56	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G3	chr3	49	48	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G3	chr4	58	58	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G3	chr5	70	70	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G3	chr6	57	0				
k16_1d1f53d4	HSat3	G3	chr7	70	70	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G3	chr8	66	0				
k16_1d1f53d4	HSat3	G3	chr9	58	58	0.0	0.22413793103448276	0.015484457056362666	0.0
k16_1d1f53d4	HSat3	G3	chr10	70	70	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G3	chr11	69	0				
k16_1d1f53d4	HSat3	G3	chr12	70	0				
k16_1d1f53d4	HSat3	G3	chr13	0	0				
k16_1d1f53d4	HSat3	G3	chr14	0	0				
k16_1d1f53d4	HSat3	G3	chr15	0	0				
k16_1d1f53d4	HSat3	G3	chr16	60	60	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G3	chr17	44	44	0.0	0.4772727272727273	0.6034977175860011	0.0
k16_1d1f53d4	HSat3	G3	chr18	38	0				
k16_1d1f53d4	HSat3	G3	chr19	66	0				
k16_1d1f53d4	HSat3	G3	chr20	70	70	2.0	1.9714285714285715	1.7850725789167328	0.0
k16_1d1f53d4	HSat3	G3	chr21	0	0				
k16_1d1f53d4	HSat3	G3	chr22	0	0				
k16_1d1f53d4	HSat3	G3	chrX	52	0				
k16_1d1f53d4	HSat3	G3	chrY	1	1	18.0	18.0	1.0391892707171762	1.0
k16_1d1f53d4	HSat3	G4	chr1	23	22	57.0	55.68181818181818	62.97968671178994	0.9090909090909091
k16_1d1f53d4	HSat3	G4	chr2	31	31	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G4	chr3	28	28	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G4	chr4	28	28	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G4	chr5	39	39	0.0	0.02564102564102564	0.040617615209834666	0.0
k16_1d1f53d4	HSat3	G4	chr6	30	0				
k16_1d1f53d4	HSat3	G4	chr7	39	39	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G4	chr8	36	0				
k16_1d1f53d4	HSat3	G4	chr9	27	27	0.0	0.37037037037037035	0.026086455956675133	0.0
k16_1d1f53d4	HSat3	G4	chr10	39	39	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G4	chr11	39	0				
k16_1d1f53d4	HSat3	G4	chr12	37	0				
k16_1d1f53d4	HSat3	G4	chr13	0	0				
k16_1d1f53d4	HSat3	G4	chr14	0	0				
k16_1d1f53d4	HSat3	G4	chr15	0	0				
k16_1d1f53d4	HSat3	G4	chr16	29	29	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G4	chr17	25	25	1.0	1.28	1.4282322871635973	0.0
k16_1d1f53d4	HSat3	G4	chr18	27	0				
k16_1d1f53d4	HSat3	G4	chr19	35	0				
k16_1d1f53d4	HSat3	G4	chr20	39	39	2.0	1.7692307692307692	2.0380148246970538	0.0
k16_1d1f53d4	HSat3	G4	chr21	0	0				
k16_1d1f53d4	HSat3	G4	chr22	0	0				
k16_1d1f53d4	HSat3	G4	chrX	30	0				
k16_1d1f53d4	HSat3	G4	chrY	1	1	7.0	7.0	0.8092930894231867	0.0
k16_1d1f53d4	HSat3	G5	chr1	31	30	56.5	46.2	56.42575110063802	0.8
k16_1d1f53d4	HSat3	G5	chr2	39	39	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G5	chr3	26	26	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G5	chr4	40	40	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G5	chr5	47	47	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G5	chr6	37	0				
k16_1d1f53d4	HSat3	G5	chr7	47	47	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G5	chr8	45	0				
k16_1d1f53d4	HSat3	G5	chr9	40	40	0.0	0.525	0.03498465118398605	0.0
k16_1d1f53d4	HSat3	G5	chr10	47	47	0.0	0.06382978723404255	0.10187931681767728	0.0
k16_1d1f53d4	HSat3	G5	chr11	46	0				
k16_1d1f53d4	HSat3	G5	chr12	44	0				
k16_1d1f53d4	HSat3	G5	chr13	0	0				
k16_1d1f53d4	HSat3	G5	chr14	0	0				
k16_1d1f53d4	HSat3	G5	chr15	0	0				
k16_1d1f53d4	HSat3	G5	chr16	33	33	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G5	chr17	39	39	1.0	1.2564102564102564	1.3962228581399962	0.0
k16_1d1f53d4	HSat3	G5	chr18	39	0				
k16_1d1f53d4	HSat3	G5	chr19	46	0				
k16_1d1f53d4	HSat3	G5	chr20	47	47	2.0	2.1702127659574466	1.8649563529820443	0.0
k16_1d1f53d4	HSat3	G5	chr21	0	0				
k16_1d1f53d4	HSat3	G5	chr22	0	0				
k16_1d1f53d4	HSat3	G5	chrX	28	0				
k16_1d1f53d4	HSat3	G5	chrY	1	1	19.0	19.0	0.8754615006820076	1.0
k16_1d1f53d4	HSat3	G6	chr1	34	34	53.0	47.705882352941174	59.37902281897041	0.7941176470588235
k16_1d1f53d4	HSat3	G6	chr2	39	38	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G6	chr3	34	34	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G6	chr4	34	34	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G6	chr5	47	47	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G6	chr6	40	0				
k16_1d1f53d4	HSat3	G6	chr7	47	47	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G6	chr8	47	0				
k16_1d1f53d4	HSat3	G6	chr9	39	39	0.0	0.46153846153846156	0.03494262342612527	0.0
k16_1d1f53d4	HSat3	G6	chr10	47	47	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G6	chr11	47	0				
k16_1d1f53d4	HSat3	G6	chr12	47	0				
k16_1d1f53d4	HSat3	G6	chr13	0	0				
k16_1d1f53d4	HSat3	G6	chr14	0	0				
k16_1d1f53d4	HSat3	G6	chr15	0	0				
k16_1d1f53d4	HSat3	G6	chr16	41	41	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G6	chr17	28	28	1.0	0.7142857142857143	0.8747083121125452	0.0
k16_1d1f53d4	HSat3	G6	chr18	25	0				
k16_1d1f53d4	HSat3	G6	chr19	46	0				
k16_1d1f53d4	HSat3	G6	chr20	47	47	2.0	1.9361702127659575	3.310333186854121	0.0
k16_1d1f53d4	HSat3	G6	chr21	0	0				
k16_1d1f53d4	HSat3	G6	chr22	0	0				
k16_1d1f53d4	HSat3	G6	chrX	30	0				
k16_1d1f53d4	HSat3	G6	chrY	0	0				
k16_1d1f53d4	HSat3	G7	chr1	84	81	51.0	37.4320987654321	50.71693625009913	0.5925925925925926
k16_1d1f53d4	HSat3	G7	chr2	104	103	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G7	chr3	88	86	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G7	chr4	91	91	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G7	chr5	126	126	0.0	0.007936507936507936	0.01158476289500537	0.0
k16_1d1f53d4	HSat3	G7	chr6	103	0				
k16_1d1f53d4	HSat3	G7	chr7	126	126	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G7	chr8	121	0				
k16_1d1f53d4	HSat3	G7	chr9	101	101	0.0	0.297029702970297	0.020936273719921416	0.0
k16_1d1f53d4	HSat3	G7	chr10	126	126	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G7	chr11	125	0				
k16_1d1f53d4	HSat3	G7	chr12	126	0				
k16_1d1f53d4	HSat3	G7	chr13	0	0				
k16_1d1f53d4	HSat3	G7	chr14	0	0				
k16_1d1f53d4	HSat3	G7	chr15	0	0				
k16_1d1f53d4	HSat3	G7	chr16	109	109	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	G7	chr17	77	77	0.0	0.42857142857142855	0.5494925253364342	0.0
k16_1d1f53d4	HSat3	G7	chr18	76	0				
k16_1d1f53d4	HSat3	G7	chr19	121	0				
k16_1d1f53d4	HSat3	G7	chr20	126	126	2.0	2.0238095238095237	1.827524959726725	0.0
k16_1d1f53d4	HSat3	G7	chr21	0	0				
k16_1d1f53d4	HSat3	G7	chr22	0	0				
k16_1d1f53d4	HSat3	G7	chrX	80	0				
k16_1d1f53d4	HSat3	G7	chrY	0	0				
k16_1d1f53d4	HSat3	NA	chr1	73	71	49.0	36.83098591549296	50.578840497779346	0.5915492957746479
k16_1d1f53d4	HSat3	NA	chr2	92	92	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	NA	chr3	80	80	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	NA	chr4	93	93	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	NA	chr5	115	114	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	NA	chr6	101	0				
k16_1d1f53d4	HSat3	NA	chr7	60	60	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	NA	chr8	127	0				
k16_1d1f53d4	HSat3	NA	chr9	98	97	0.0	0.20618556701030927	0.014069383327082354	0.0
k16_1d1f53d4	HSat3	NA	chr10	119	118	0.0	0.01694915254237288	0.026280867387938937	0.0
k16_1d1f53d4	HSat3	NA	chr11	130	0				
k16_1d1f53d4	HSat3	NA	chr12	126	0				
k16_1d1f53d4	HSat3	NA	chr13	0	0				
k16_1d1f53d4	HSat3	NA	chr14	0	0				
k16_1d1f53d4	HSat3	NA	chr15	0	0				
k16_1d1f53d4	HSat3	NA	chr16	103	102	0.0	0.0	0.0	0.0
k16_1d1f53d4	HSat3	NA	chr17	65	65	1.0	0.6307692307692307	0.7660532722413945	0.0
k16_1d1f53d4	HSat3	NA	chr18	84	0				
k16_1d1f53d4	HSat3	NA	chr19	128	0				
k16_1d1f53d4	HSat3	NA	chr20	84	84	2.0	1.869047619047619	1.7928925650469703	0.0
k16_1d1f53d4	HSat3	NA	chr21	0	0				
k16_1d1f53d4	HSat3	NA	chr22	0	0				
k16_1d1f53d4	HSat3	NA	chrX	91	0				
k16_1d1f53d4	HSat3	NA	chrY	1	1	16.0	16.0	1.0128284214847494	1.0
k16_1dabe3d4	HSat3	G1	chr1	40	39	459.0	469.5128205128205	590.935524742097	1.0
k16_1dabe3d4	HSat3	G1	chr2	53	53	64.0	72.67924528301887	1193.7896903305825	1.0
k16_1dabe3d4	HSat3	G1	chr3	35	35	10.0	16.02857142857143	81.06698604072741	0.5142857142857142
k16_1dabe3d4	HSat3	G1	chr4	48	48	105.0	116.58333333333333	553.4217654371889	1.0
k16_1dabe3d4	HSat3	G1	chr5	59	59	670.0	763.8813559322034	2018.4180365932484	1.0
k16_1dabe3d4	HSat3	G1	chr6	40	0				
k16_1dabe3d4	HSat3	G1	chr7	59	59	350.0	354.0508474576271	794.8272041320512	1.0
k16_1dabe3d4	HSat3	G1	chr8	53	0				
k16_1dabe3d4	HSat3	G1	chr9	49	49	40281.0	39063.816326530614	2735.293600095725	1.0
k16_1dabe3d4	HSat3	G1	chr10	59	59	437.0	426.5593220338983	658.9124951272757	1.0
k16_1dabe3d4	HSat3	G1	chr11	57	0				
k16_1dabe3d4	HSat3	G1	chr12	58	0				
k16_1dabe3d4	HSat3	G1	chr13	0	0				
k16_1dabe3d4	HSat3	G1	chr14	0	0				
k16_1dabe3d4	HSat3	G1	chr15	0	0				
k16_1dabe3d4	HSat3	G1	chr16	45	43	0.0	0.0	0.0	0.0
k16_1dabe3d4	HSat3	G1	chr17	42	42	248.5	284.45238095238096	318.74709420416025	1.0
k16_1dabe3d4	HSat3	G1	chr18	44	0				
k16_1dabe3d4	HSat3	G1	chr19	55	0				
k16_1dabe3d4	HSat3	G1	chr20	59	59	1099.0	1077.915254237288	833.6438672140871	1.0
k16_1dabe3d4	HSat3	G1	chr21	0	0				
k16_1dabe3d4	HSat3	G1	chr22	0	0				
k16_1dabe3d4	HSat3	G1	chrX	44	1	119.0	119.0	278.3892724214486	1.0
k16_1dabe3d4	HSat3	G1	chrY	0	0				
k16_1dabe3d4	HSat3	G2	chr1	35	35	457.0	453.1714285714286	645.9854919828521	1.0
k16_1dabe3d4	HSat3	G2	chr2	41	39	64.0	68.82051282051282	1159.9017972859854	1.0
k16_1dabe3d4	HSat3	G2	chr3	47	47	11.0	10.0	55.55394015729566	0.6808510638297872
k16_1dabe3d4	HSat3	G2	chr4	39	39	96.0	106.3076923076923	479.36947998123685	1.0
k16_1dabe3d4	HSat3	G2	chr5	54	54	668.5	684.1296296296297	2047.4355735044776	1.0
k16_1dabe3d4	HSat3	G2	chr6	44	0				
k16_1dabe3d4	HSat3	G2	chr7	54	54	349.5	314.4074074074074	783.8535947268233	1.0
k16_1dabe3d4	HSat3	G2	chr8	53	0				
k16_1dabe3d4	HSat3	G2	chr9	47	47	36325.0	37828.72340425532	2727.4449845337936	0.9574468085106383
k16_1dabe3d4	HSat3	G2	chr10	54	54	374.5	404.6296296296296	632.2991851067006	1.0
k16_1dabe3d4	HSat3	G2	chr11	54	0				
k16_1dabe3d4	HSat3	G2	chr12	53	0				
k16_1dabe3d4	HSat3	G2	chr13	0	0				
k16_1dabe3d4	HSat3	G2	chr14	0	0				
k16_1dabe3d4	HSat3	G2	chr15	0	0				
k16_1dabe3d4	HSat3	G2	chr16	49	47	0.0	0.0	0.0	0.0
k16_1dabe3d4	HSat3	G2	chr17	37	37	254.0	259.2162162162162	330.72414933531553	1.0
k16_1dabe3d4	HSat3	G2	chr18	35	0				
k16_1dabe3d4	HSat3	G2	chr19	54	0				
k16_1dabe3d4	HSat3	G2	chr20	54	54	462.5	498.44444444444446	769.9435943945383	1.0
k16_1dabe3d4	HSat3	G2	chr21	0	0				
k16_1dabe3d4	HSat3	G2	chr22	0	0				
k16_1dabe3d4	HSat3	G2	chrX	38	0				
k16_1dabe3d4	HSat3	G2	chrY	0	0				
