query_index	kmer_id	region	exact_distance	query_position_1based	weighted_count
23	k16_3a0e80c1	HSat3	1	14	45874
23	k16_3a0e80c1	HSat3	1	15	4008
23	k16_3a0e80c1	HSat3	1	16	55491
23	k16_3a0e80c1	HSat3	2	1	107680
23	k16_3a0e80c1	HSat3	2	2	286113
23	k16_3a0e80c1	HSat3	2	3	262995
23	k16_3a0e80c1	HSat3	2	4	246308
23	k16_3a0e80c1	HSat3	2	5	63452
23	k16_3a0e80c1	HSat3	2	6	123777
23	k16_3a0e80c1	HSat3	2	7	316589
23	k16_3a0e80c1	HSat3	2	8	245004
23	k16_3a0e80c1	HSat3	2	9	347258
23	k16_3a0e80c1	HSat3	2	10	118155
23	k16_3a0e80c1	HSat3	2	11	228025
23	k16_3a0e80c1	HSat3	2	12	38161031
23	k16_3a0e80c1	HSat3	2	13	44549453
23	k16_3a0e80c1	HSat3	2	14	5487157
23	k16_3a0e80c1	HSat3	2	15	459115
23	k16_3a0e80c1	HSat3	2	16	5709512
23	k16_3a0e80c1	HSat23	1	1	621
23	k16_3a0e80c1	HSat23	1	2	2215
23	k16_3a0e80c1	HSat23	1	3	4739
23	k16_3a0e80c1	HSat23	1	4	1581
23	k16_3a0e80c1	HSat23	1	5	4635
23	k16_3a0e80c1	HSat23	1	6	1116
23	k16_3a0e80c1	HSat23	1	7	1909
23	k16_3a0e80c1	HSat23	1	8	1601
23	k16_3a0e80c1	HSat23	1	9	987
23	k16_3a0e80c1	HSat23	1	10	757
23	k16_3a0e80c1	HSat23	1	11	2529
23	k16_3a0e80c1	HSat23	1	12	8495330
23	k16_3a0e80c1	HSat23	1	13	1337120
23	k16_3a0e80c1	HSat23	1	14	45950
23	k16_3a0e80c1	HSat23	1	15	5062
23	k16_3a0e80c1	HSat23	1	16	55522
23	k16_3a0e80c1	HSat23	2	1	109392
23	k16_3a0e80c1	HSat23	2	2	286146
23	k16_3a0e80c1	HSat23	2	3	842982
23	k16_3a0e80c1	HSat23	2	4	247555
23	k16_3a0e80c1	HSat23	2	5	63471
23	k16_3a0e80c1	HSat23	2	6	123782
23	k16_3a0e80c1	HSat23	2	7	317092
23	k16_3a0e80c1	HSat23	2	8	269213
23	k16_3a0e80c1	HSat23	2	9	369956
23	k16_3a0e80c1	HSat23	2	10	118156
23	k16_3a0e80c1	HSat23	2	11	228027
23	k16_3a0e80c1	HSat23	2	12	38916934
23	k16_3a0e80c1	HSat23	2	13	44634874
23	k16_3a0e80c1	HSat23	2	14	5551455
23	k16_3a0e80c1	HSat23	2	15	747213
23	k16_3a0e80c1	HSat23	2	16	5784818
23	k16_3a0e80c1	background	1	1	4383
23	k16_3a0e80c1	background	1	2	3533
23	k16_3a0e80c1	background	1	3	2471
23	k16_3a0e80c1	background	1	4	14169
23	k16_3a0e80c1	background	1	5	2633
23	k16_3a0e80c1	background	1	6	3134
23	k16_3a0e80c1	background	1	7	4491
23	k16_3a0e80c1	background	1	8	5497
23	k16_3a0e80c1	background	1	9	4909
23	k16_3a0e80c1	background	1	10	2063
23	k16_3a0e80c1	background	1	11	989
23	k16_3a0e80c1	background	1	12	1179
23	k16_3a0e80c1	background	1	13	9603
23	k16_3a0e80c1	background	1	14	3296
23	k16_3a0e80c1	background	1	15	7173
23	k16_3a0e80c1	background	1	16	18217
23	k16_3a0e80c1	background	2	1	190517
23	k16_3a0e80c1	background	2	2	196815
23	k16_3a0e80c1	background	2	3	220812
23	k16_3a0e80c1	background	2	4	433795
23	k16_3a0e80c1	background	2	5	144269
23	k16_3a0e80c1	background	2	6	130458
23	k16_3a0e80c1	background	2	7	272377
23	k16_3a0e80c1	background	2	8	200207
23	k16_3a0e80c1	background	2	9	281651
23	k16_3a0e80c1	background	2	10	95629
23	k16_3a0e80c1	background	2	11	111907
23	k16_3a0e80c1	background	2	12	133544
23	k16_3a0e80c1	background	2	13	319062
23	k16_3a0e80c1	background	2	14	191673
23	k16_3a0e80c1	background	2	15	214621
23	k16_3a0e80c1	background	2	16	533159
24	k16_3d4f91da	HSat2	1	1	0
24	k16_3d4f91da	HSat2	1	2	0
24	k16_3d4f91da	HSat2	1	3	0
24	k16_3d4f91da	HSat2	1	4	0
24	k16_3d4f91da	HSat2	1	5	3
24	k16_3d4f91da	HSat2	1	6	0
24	k16_3d4f91da	HSat2	1	7	0
24	k16_3d4f91da	HSat2	1	8	0
24	k16_3d4f91da	HSat2	1	9	12
24	k16_3d4f91da	HSat2	1	10	0
24	k16_3d4f91da	HSat2	1	11	0
24	k16_3d4f91da	HSat2	1	12	33
24	k16_3d4f91da	HSat2	1	13	0
24	k16_3d4f91da	HSat2	1	14	0
24	k16_3d4f91da	HSat2	1	15	0
24	k16_3d4f91da	HSat2	1	16	165
24	k16_3d4f91da	HSat2	2	1	3
24	k16_3d4f91da	HSat2	2	2	1
24	k16_3d4f91da	HSat2	2	3	0
24	k16_3d4f91da	HSat2	2	4	15
24	k16_3d4f91da	HSat2	2	5	30929
24	k16_3d4f91da	HSat2	2	6	23
24	k16_3d4f91da	HSat2	2	7	94
24	k16_3d4f91da	HSat2	2	8	0
24	k16_3d4f91da	HSat2	2	9	73392
24	k16_3d4f91da	HSat2	2	10	1697
24	k16_3d4f91da	HSat2	2	11	3
24	k16_3d4f91da	HSat2	2	12	46723
24	k16_3d4f91da	HSat2	2	13	1
24	k16_3d4f91da	HSat2	2	14	465
24	k16_3d4f91da	HSat2	2	15	9570
24	k16_3d4f91da	HSat2	2	16	94352
24	k16_3d4f91da	HSat3	1	1	145245
24	k16_3d4f91da	HSat3	1	2	29309
24	k16_3d4f91da	HSat3	1	3	81763
24	k16_3d4f91da	HSat3	1	4	328671
24	k16_3d4f91da	HSat3	1	5	1890005
24	k16_3d4f91da	HSat3	1	6	164902
24	k16_3d4f91da	HSat3	1	7	119453
24	k16_3d4f91da	HSat3	1	8	37919
24	k16_3d4f91da	HSat3	1	9	5032704
24	k16_3d4f91da	HSat3	1	10	1620534
24	k16_3d4f91da	HSat3	1	11	214762
24	k16_3d4f91da	HSat3	1	12	440480
24	k16_3d4f91da	HSat3	1	13	715772
24	k16_3d4f91da	HSat3	1	14	445736
24	k16_3d4f91da	HSat3	1	15	417912
24	k16_3d4f91da	HSat3	1	16	326275
24	k16_3d4f91da	HSat3	2	1	1269006
24	k16_3d4f91da	HSat3	2	2	283567
24	k16_3d4f91da	HSat3	2	3	2622039
24	k16_3d4f91da	HSat3	2	4	1005467
24	k16_3d4f91da	HSat3	2	5	808945
24	k16_3d4f91da	HSat3	2	6	3699840
24	k16_3d4f91da	HSat3	2	7	3535337
24	k16_3d4f91da	HSat3	2	8	117232
24	k16_3d4f91da	HSat3	2	9	21932736
24	k16_3d4f91da	HSat3	2	10	1892143
24	k16_3d4f91da	HSat3	2	11	514438
24	k16_3d4f91da	HSat3	2	12	19637240
24	k16_3d4f91da	HSat3	2	13	572161
24	k16_3d4f91da	HSat3	2	14	926933
24	k16_3d4f91da	HSat3	2	15	4622763
24	k16_3d4f91da	HSat3	2	16	7730375
24	k16_3d4f91da	HSat23	1	1	145245
24	k16_3d4f91da	HSat23	1	2	29309
24	k16_3d4f91da	HSat23	1	3	81763
24	k16_3d4f91da	HSat23	1	4	328671
24	k16_3d4f91da	HSat23	1	5	1890008
24	k16_3d4f91da	HSat23	1	6	164902
24	k16_3d4f91da	HSat23	1	7	119453
24	k16_3d4f91da	HSat23	1	8	37919
24	k16_3d4f91da	HSat23	1	9	5032718
24	k16_3d4f91da	HSat23	1	10	1620534
24	k16_3d4f91da	HSat23	1	11	214762
24	k16_3d4f91da	HSat23	1	12	440513
24	k16_3d4f91da	HSat23	1	13	715772
24	k16_3d4f91da	HSat23	1	14	445736
24	k16_3d4f91da	HSat23	1	15	417912
24	k16_3d4f91da	HSat23	1	16	326449
24	k16_3d4f91da	HSat23	2	1	1269009
24	k16_3d4f91da	HSat23	2	2	283568
24	k16_3d4f91da	HSat23	2	3	2622039
24	k16_3d4f91da	HSat23	2	4	1005482
24	k16_3d4f91da	HSat23	2	5	839874
24	k16_3d4f91da	HSat23	2	6	3699865
24	k16_3d4f91da	HSat23	2	7	3535431
24	k16_3d4f91da	HSat23	2	8	117232
24	k16_3d4f91da	HSat23	2	9	22006146
24	k16_3d4f91da	HSat23	2	10	1893840
24	k16_3d4f91da	HSat23	2	11	514441
24	k16_3d4f91da	HSat23	2	12	19683971
24	k16_3d4f91da	HSat23	2	13	572162
24	k16_3d4f91da	HSat23	2	14	927398
24	k16_3d4f91da	HSat23	2	15	4632364
24	k16_3d4f91da	HSat23	2	16	7824760
24	k16_3d4f91da	background	1	1	520
24	k16_3d4f91da	background	1	2	6
24	k16_3d4f91da	background	1	3	360
24	k16_3d4f91da	background	1	4	359
24	k16_3d4f91da	background	1	5	17
24	k16_3d4f91da	background	1	6	453
24	k16_3d4f91da	background	1	7	455
24	k16_3d4f91da	background	1	8	356
24	k16_3d4f91da	background	1	9	4343
24	k16_3d4f91da	background	1	10	440
24	k16_3d4f91da	background	1	11	470
24	k16_3d4f91da	background	1	12	559
24	k16_3d4f91da	background	1	13	387
24	k16_3d4f91da	background	1	14	3147
24	k16_3d4f91da	background	1	15	2711
24	k16_3d4f91da	background	1	16	111
24	k16_3d4f91da	background	2	1	32707
24	k16_3d4f91da	background	2	2	23685
24	k16_3d4f91da	background	2	3	149601
24	k16_3d4f91da	background	2	4	24006
24	k16_3d4f91da	background	2	5	11207
24	k16_3d4f91da	background	2	6	14832
24	k16_3d4f91da	background	2	7	33278
24	k16_3d4f91da	background	2	8	19519
24	k16_3d4f91da	background	2	9	43867
24	k16_3d4f91da	background	2	10	24379
24	k16_3d4f91da	background	2	11	22003
24	k16_3d4f91da	background	2	12	41943
24	k16_3d4f91da	background	2	13	14471
24	k16_3d4f91da	background	2	14	108644
24	k16_3d4f91da	background	2	15	241147
24	k16_3d4f91da	background	2	16	81373
25	k16_3dab53d8	HSat2	1	1	35234
25	k16_3dab53d8	HSat2	1	2	22775
25	k16_3dab53d8	HSat2	1	3	11947
25	k16_3dab53d8	HSat2	1	4	70083
25	k16_3dab53d8	HSat2	1	5	86525
25	k16_3dab53d8	HSat2	1	6	14314447
25	k16_3dab53d8	HSat2	1	7	139708
25	k16_3dab53d8	HSat2	1	8	25985
25	k16_3dab53d8	HSat2	1	9	42104
25	k16_3dab53d8	HSat2	1	10	13263
25	k16_3dab53d8	HSat2	1	11	1694906
25	k16_3dab53d8	HSat2	1	12	8148
25	k16_3dab53d8	HSat2	1	13	18308
25	k16_3dab53d8	HSat2	1	14	79314
25	k16_3dab53d8	HSat2	1	15	59192
25	k16_3dab53d8	HSat2	1	16	23163
25	k16_3dab53d8	HSat2	2	1	1019347
25	k16_3dab53d8	HSat2	2	2	288137
25	k16_3dab53d8	HSat2	2	3	631482
25	k16_3dab53d8	HSat2	2	4	4184928
25	k16_3dab53d8	HSat2	2	5	5121375
25	k16_3dab53d8	HSat2	2	6	48753574
25	k16_3dab53d8	HSat2	2	7	25324409
25	k16_3dab53d8	HSat2	2	8	5114075
25	k16_3dab53d8	HSat2	2	9	705782
25	k16_3dab53d8	HSat2	2	10	143944
25	k16_3dab53d8	HSat2	2	11	1178938
25	k16_3dab53d8	HSat2	2	12	767893
25	k16_3dab53d8	HSat2	2	13	585292
25	k16_3dab53d8	HSat2	2	14	6542483
25	k16_3dab53d8	HSat2	2	15	4582793
25	k16_3dab53d8	HSat2	2	16	790292
25	k16_3dab53d8	HSat3	1	1	0
25	k16_3dab53d8	HSat3	1	2	0
25	k16_3dab53d8	HSat3	1	3	0
25	k16_3dab53d8	HSat3	1	4	1687
25	k16_3dab53d8	HSat3	1	5	2031
25	k16_3dab53d8	HSat3	1	6	16216
25	k16_3dab53d8	HSat3	1	7	3948
25	k16_3dab53d8	HSat3	1	8	0
25	k16_3dab53d8	HSat3	1	9	425
25	k16_3dab53d8	HSat3	1	10	1
25	k16_3dab53d8	HSat3	1	11	0
25	k16_3dab53d8	HSat3	1	12	574
25	k16_3dab53d8	HSat3	1	13	0
25	k16_3dab53d8	HSat3	1	14	894
25	k16_3dab53d8	HSat3	1	15	58774
25	k16_3dab53d8	HSat3	1	16	1
25	k16_3dab53d8	HSat3	2	1	16054
25	k16_3dab53d8	HSat3	2	2	11389
25	k16_3dab53d8	HSat3	2	3	2532
25	k16_3dab53d8	HSat3	2	4	93593
25	k16_3dab53d8	HSat3	2	5	215014
25	k16_3dab53d8	HSat3	2	6	2832918
25	k16_3dab53d8	HSat3	2	7	1943865
25	k16_3dab53d8	HSat3	2	8	3223
25	k16_3dab53d8	HSat3	2	9	155519
25	k16_3dab53d8	HSat3	2	10	26016
25	k16_3dab53d8	HSat3	2	11	8009
25	k16_3dab53d8	HSat3	2	12	5088
25	k16_3dab53d8	HSat3	2	13	3321
25	k16_3dab53d8	HSat3	2	14	16223
25	k16_3dab53d8	HSat3	2	15	1491418
25	k16_3dab53d8	HSat3	2	16	11634
25	k16_3dab53d8	HSat23	1	1	35234
25	k16_3dab53d8	HSat23	1	2	22775
25	k16_3dab53d8	HSat23	1	3	11947
25	k16_3dab53d8	HSat23	1	4	71770
25	k16_3dab53d8	HSat23	1	5	88556
25	k16_3dab53d8	HSat23	1	6	14330698
25	k16_3dab53d8	HSat23	1	7	143658
25	k16_3dab53d8	HSat23	1	8	25985
25	k16_3dab53d8	HSat23	1	9	42529
25	k16_3dab53d8	HSat23	1	10	13264
25	k16_3dab53d8	HSat23	1	11	1694906
25	k16_3dab53d8	HSat23	1	12	8722
25	k16_3dab53d8	HSat23	1	13	18308
25	k16_3dab53d8	HSat23	1	14	80208
25	k16_3dab53d8	HSat23	1	15	117966
25	k16_3dab53d8	HSat23	1	16	23164
25	k16_3dab53d8	HSat23	2	1	1035411
25	k16_3dab53d8	HSat23	2	2	299530
25	k16_3dab53d8	HSat23	2	3	634014
25	k16_3dab53d8	HSat23	2	4	4278559
25	k16_3dab53d8	HSat23	2	5	5336406
25	k16_3dab53d8	HSat23	2	6	51587220
25	k16_3dab53d8	HSat23	2	7	27268561
25	k16_3dab53d8	HSat23	2	8	5117307
25	k16_3dab53d8	HSat23	2	9	861330
25	k16_3dab53d8	HSat23	2	10	169960
25	k16_3dab53d8	HSat23	2	11	1186959
25	k16_3dab53d8	HSat23	2	12	772986
25	k16_3dab53d8	HSat23	2	13	588627
25	k16_3dab53d8	HSat23	2	14	6558782
25	k16_3dab53d8	HSat23	2	15	6074444
25	k16_3dab53d8	HSat23	2	16	801954
25	k16_3dab53d8	background	1	1	126
25	k16_3dab53d8	background	1	2	131
25	k16_3dab53d8	background	1	3	26
25	k16_3dab53d8	background	1	4	186
25	k16_3dab53d8	background	1	5	773
25	k16_3dab53d8	background	1	6	41044
25	k16_3dab53d8	background	1	7	860
25	k16_3dab53d8	background	1	8	92
25	k16_3dab53d8	background	1	9	153
25	k16_3dab53d8	background	1	10	47
25	k16_3dab53d8	background	1	11	5881
25	k16_3dab53d8	background	1	12	16
25	k16_3dab53d8	background	1	13	116
25	k16_3dab53d8	background	1	14	274
25	k16_3dab53d8	background	1	15	1564
25	k16_3dab53d8	background	1	16	57
25	k16_3dab53d8	background	2	1	6159
25	k16_3dab53d8	background	2	2	4635
25	k16_3dab53d8	background	2	3	3761
25	k16_3dab53d8	background	2	4	26829
25	k16_3dab53d8	background	2	5	33367
25	k16_3dab53d8	background	2	6	164921
25	k16_3dab53d8	background	2	7	86002
25	k16_3dab53d8	background	2	8	18769
25	k16_3dab53d8	background	2	9	6188
25	k16_3dab53d8	background	2	10	2117
25	k16_3dab53d8	background	2	11	8383
25	k16_3dab53d8	background	2	12	3627
25	k16_3dab53d8	background	2	13	4408
25	k16_3dab53d8	background	2	14	32407
25	k16_3dab53d8	background	2	15	57581
25	k16_3dab53d8	background	2	16	4288
26	k16_3dbf535a	HSat2	1	1	1399
26	k16_3dbf535a	HSat2	1	2	600
26	k16_3dbf535a	HSat2	1	3	179
26	k16_3dbf535a	HSat2	1	4	1023
26	k16_3dbf535a	HSat2	1	5	1462
26	k16_3dbf535a	HSat2	1	6	1073
26	k16_3dbf535a	HSat2	1	7	201
26	k16_3dbf535a	HSat2	1	8	323
26	k16_3dbf535a	HSat2	1	9	825
26	k16_3dbf535a	HSat2	1	10	133
26	k16_3dbf535a	HSat2	1	11	97
26	k16_3dbf535a	HSat2	1	12	1275
26	k16_3dbf535a	HSat2	1	13	5998
26	k16_3dbf535a	HSat2	1	14	3236
26	k16_3dbf535a	HSat2	1	15	9338
26	k16_3dbf535a	HSat2	1	16	2094494
26	k16_3dbf535a	HSat2	2	1	19818
26	k16_3dbf535a	HSat2	2	2	17516
26	k16_3dbf535a	HSat2	2	3	5175
26	k16_3dbf535a	HSat2	2	4	11272
26	k16_3dbf535a	HSat2	2	5	1892336
26	k16_3dbf535a	HSat2	2	6	147449
26	k16_3dbf535a	HSat2	2	7	493168
26	k16_3dbf535a	HSat2	2	8	4217
26	k16_3dbf535a	HSat2	2	9	13685
26	k16_3dbf535a	HSat2	2	10	30087
26	k16_3dbf535a	HSat2	2	11	13115
26	k16_3dbf535a	HSat2	2	12	19579
26	k16_3dbf535a	HSat2	2	13	971008
26	k16_3dbf535a	HSat2	2	14	70468
26	k16_3dbf535a	HSat2	2	15	83319
26	k16_3dbf535a	HSat2	2	16	2487278
26	k16_3dbf535a	HSat3	1	1	0
26	k16_3dbf535a	HSat3	1	2	0
26	k16_3dbf535a	HSat3	1	3	0
26	k16_3dbf535a	HSat3	1	4	0
26	k16_3dbf535a	HSat3	1	5	182
26	k16_3dbf535a	HSat3	1	6	5
26	k16_3dbf535a	HSat3	1	7	0
26	k16_3dbf535a	HSat3	1	8	0
26	k16_3dbf535a	HSat3	1	9	0
26	k16_3dbf535a	HSat3	1	10	1
26	k16_3dbf535a	HSat3	1	11	0
26	k16_3dbf535a	HSat3	1	12	3
26	k16_3dbf535a	HSat3	1	13	655
26	k16_3dbf535a	HSat3	1	14	0
26	k16_3dbf535a	HSat3	1	15	0
26	k16_3dbf535a	HSat3	1	16	2
26	k16_3dbf535a	HSat3	2	1	560
26	k16_3dbf535a	HSat3	2	2	39
26	k16_3dbf535a	HSat3	2	3	0
26	k16_3dbf535a	HSat3	2	4	2091
26	k16_3dbf535a	HSat3	2	5	100207
26	k16_3dbf535a	HSat3	2	6	198042
26	k16_3dbf535a	HSat3	2	7	48
26	k16_3dbf535a	HSat3	2	8	5
26	k16_3dbf535a	HSat3	2	9	1234
26	k16_3dbf535a	HSat3	2	10	7648
26	k16_3dbf535a	HSat3	2	11	2
26	k16_3dbf535a	HSat3	2	12	3127
26	k16_3dbf535a	HSat3	2	13	272438
26	k16_3dbf535a	HSat3	2	14	590
26	k16_3dbf535a	HSat3	2	15	6451
26	k16_3dbf535a	HSat3	2	16	23218
26	k16_3dbf535a	HSat23	1	1	1399
26	k16_3dbf535a	HSat23	1	2	600
26	k16_3dbf535a	HSat23	1	3	179
26	k16_3dbf535a	HSat23	1	4	1023
26	k16_3dbf535a	HSat23	1	5	1644
26	k16_3dbf535a	HSat23	1	6	1078
26	k16_3dbf535a	HSat23	1	7	201
26	k16_3dbf535a	HSat23	1	8	323
26	k16_3dbf535a	HSat23	1	9	825
26	k16_3dbf535a	HSat23	1	10	134
26	k16_3dbf535a	HSat23	1	11	97
26	k16_3dbf535a	HSat23	1	12	1278
26	k16_3dbf535a	HSat23	1	13	6653
26	k16_3dbf535a	HSat23	1	14	3236
26	k16_3dbf535a	HSat23	1	15	9338
26	k16_3dbf535a	HSat23	1	16	2094496
26	k16_3dbf535a	HSat23	2	1	20378
26	k16_3dbf535a	HSat23	2	2	17555
26	k16_3dbf535a	HSat23	2	3	5175
26	k16_3dbf535a	HSat23	2	4	13363
26	k16_3dbf535a	HSat23	2	5	1992543
26	k16_3dbf535a	HSat23	2	6	345492
26	k16_3dbf535a	HSat23	2	7	493231
26	k16_3dbf535a	HSat23	2	8	4222
26	k16_3dbf535a	HSat23	2	9	14919
26	k16_3dbf535a	HSat23	2	10	37735
26	k16_3dbf535a	HSat23	2	11	13117
26	k16_3dbf535a	HSat23	2	12	22706
26	k16_3dbf535a	HSat23	2	13	1243469
26	k16_3dbf535a	HSat23	2	14	71058
26	k16_3dbf535a	HSat23	2	15	89770
26	k16_3dbf535a	HSat23	2	16	2510505
26	k16_3dbf535a	background	1	1	11
26	k16_3dbf535a	background	1	2	0
26	k16_3dbf535a	background	1	3	0
26	k16_3dbf535a	background	1	4	120
26	k16_3dbf535a	background	1	5	9
26	k16_3dbf535a	background	1	6	20
26	k16_3dbf535a	background	1	7	2
26	k16_3dbf535a	background	1	8	0
26	k16_3dbf535a	background	1	9	0
26	k16_3dbf535a	background	1	10	0
26	k16_3dbf535a	background	1	11	0
26	k16_3dbf535a	background	1	12	6
26	k16_3dbf535a	background	1	13	553
26	k16_3dbf535a	background	1	14	6
26	k16_3dbf535a	background	1	15	306
26	k16_3dbf535a	background	1	16	5894
26	k16_3dbf535a	background	2	1	8050
26	k16_3dbf535a	background	2	2	8491
26	k16_3dbf535a	background	2	3	7079
26	k16_3dbf535a	background	2	4	24166
26	k16_3dbf535a	background	2	5	52225
26	k16_3dbf535a	background	2	6	4582
26	k16_3dbf535a	background	2	7	6152
26	k16_3dbf535a	background	2	8	2177
26	k16_3dbf535a	background	2	9	6278
26	k16_3dbf535a	background	2	10	5076
26	k16_3dbf535a	background	2	11	7148
26	k16_3dbf535a	background	2	12	6874
26	k16_3dbf535a	background	2	13	10195
26	k16_3dbf535a	background	2	14	34531
26	k16_3dbf535a	background	2	15	41019
26	k16_3dbf535a	background	2	16	14651
27	k16_3e476af8	HSat2	1	1	0
27	k16_3e476af8	HSat2	1	2	0
27	k16_3e476af8	HSat2	1	3	0
27	k16_3e476af8	HSat2	1	4	8
27	k16_3e476af8	HSat2	1	5	0
27	k16_3e476af8	HSat2	1	6	0
27	k16_3e476af8	HSat2	1	7	0
27	k16_3e476af8	HSat2	1	8	0
27	k16_3e476af8	HSat2	1	9	0
27	k16_3e476af8	HSat2	1	10	0
27	k16_3e476af8	HSat2	1	11	8
27	k16_3e476af8	HSat2	1	12	0
27	k16_3e476af8	HSat2	1	13	0
27	k16_3e476af8	HSat2	1	14	0
27	k16_3e476af8	HSat2	1	15	0
27	k16_3e476af8	HSat2	1	16	0
27	k16_3e476af8	HSat2	2	1	0
27	k16_3e476af8	HSat2	2	2	3
27	k16_3e476af8	HSat2	2	3	0
27	k16_3e476af8	HSat2	2	4	35
27	k16_3e476af8	HSat2	2	5	0
27	k16_3e476af8	HSat2	2	6	0
27	k16_3e476af8	HSat2	2	7	319
27	k16_3e476af8	HSat2	2	8	0
27	k16_3e476af8	HSat2	2	9	3
27	k16_3e476af8	HSat2	2	10	492
27	k16_3e476af8	HSat2	2	11	686
27	k16_3e476af8	HSat2	2	12	0
27	k16_3e476af8	HSat2	2	13	0
27	k16_3e476af8	HSat2	2	14	2388
27	k16_3e476af8	HSat2	2	15	2449
27	k16_3e476af8	HSat2	2	16	41
27	k16_3e476af8	HSat3	1	1	163066
27	k16_3e476af8	HSat3	1	2	161006
27	k16_3e476af8	HSat3	1	3	64735
27	k16_3e476af8	HSat3	1	4	6782585
27	k16_3e476af8	HSat3	1	5	1881745
27	k16_3e476af8	HSat3	1	6	239606
27	k16_3e476af8	HSat3	1	7	375352
27	k16_3e476af8	HSat3	1	8	134154
27	k16_3e476af8	HSat3	1	9	214225
27	k16_3e476af8	HSat3	1	10	466153
27	k16_3e476af8	HSat3	1	11	342941
27	k16_3e476af8	HSat3	1	12	265234
27	k16_3e476af8	HSat3	1	13	95518
27	k16_3e476af8	HSat3	1	14	78794
27	k16_3e476af8	HSat3	1	15	699427
27	k16_3e476af8	HSat3	1	16	52214
27	k16_3e476af8	HSat3	2	1	3543100
27	k16_3e476af8	HSat3	2	2	3309554
27	k16_3e476af8	HSat3	2	3	109673
27	k16_3e476af8	HSat3	2	4	12945576
27	k16_3e476af8	HSat3	2	5	905190
27	k16_3e476af8	HSat3	2	6	460052
27	k16_3e476af8	HSat3	2	7	9601922
27	k16_3e476af8	HSat3	2	8	1010963
27	k16_3e476af8	HSat3	2	9	1116211
27	k16_3e476af8	HSat3	2	10	2719089
27	k16_3e476af8	HSat3	2	11	11698372
27	k16_3e476af8	HSat3	2	12	1084432
27	k16_3e476af8	HSat3	2	13	288308
27	k16_3e476af8	HSat3	2	14	210717
27	k16_3e476af8	HSat3	2	15	1889600
27	k16_3e476af8	HSat3	2	16	492775
27	k16_3e476af8	HSat23	1	1	163066
27	k16_3e476af8	HSat23	1	2	161006
27	k16_3e476af8	HSat23	1	3	64735
27	k16_3e476af8	HSat23	1	4	6782595
27	k16_3e476af8	HSat23	1	5	1881745
27	k16_3e476af8	HSat23	1	6	239606
27	k16_3e476af8	HSat23	1	7	375352
27	k16_3e476af8	HSat23	1	8	134154
27	k16_3e476af8	HSat23	1	9	214225
27	k16_3e476af8	HSat23	1	10	466153
27	k16_3e476af8	HSat23	1	11	342949
27	k16_3e476af8	HSat23	1	12	265234
27	k16_3e476af8	HSat23	1	13	95518
27	k16_3e476af8	HSat23	1	14	78794
27	k16_3e476af8	HSat23	1	15	699427
27	k16_3e476af8	HSat23	1	16	52214
27	k16_3e476af8	HSat23	2	1	3543100
27	k16_3e476af8	HSat23	2	2	3309557
27	k16_3e476af8	HSat23	2	3	109673
27	k16_3e476af8	HSat23	2	4	12945611
27	k16_3e476af8	HSat23	2	5	905190
27	k16_3e476af8	HSat23	2	6	460052
27	k16_3e476af8	HSat23	2	7	9602241
27	k16_3e476af8	HSat23	2	8	1010963
27	k16_3e476af8	HSat23	2	9	1116214
27	k16_3e476af8	HSat23	2	10	2719617
27	k16_3e476af8	HSat23	2	11	11699101
27	k16_3e476af8	HSat23	2	12	1084432
27	k16_3e476af8	HSat23	2	13	288308
27	k16_3e476af8	HSat23	2	14	213112
27	k16_3e476af8	HSat23	2	15	1892049
27	k16_3e476af8	HSat23	2	16	492816
27	k16_3e476af8	background	1	1	6
27	k16_3e476af8	background	1	2	954
27	k16_3e476af8	background	1	3	3
27	k16_3e476af8	background	1	4	1963
27	k16_3e476af8	background	1	5	17
27	k16_3e476af8	background	1	6	10
27	k16_3e476af8	background	1	7	15
27	k16_3e476af8	background	1	8	1
27	k16_3e476af8	background	1	9	1867
27	k16_3e476af8	background	1	10	564
27	k16_3e476af8	background	1	11	90
27	k16_3e476af8	background	1	12	8
27	k16_3e476af8	background	1	13	2
27	k16_3e476af8	background	1	14	0
27	k16_3e476af8	background	1	15	18
27	k16_3e476af8	background	1	16	423
27	k16_3e476af8	background	2	1	11582
27	k16_3e476af8	background	2	2	21380
27	k16_3e476af8	background	2	3	10951
27	k16_3e476af8	background	2	4	17111
27	k16_3e476af8	background	2	5	13539
27	k16_3e476af8	background	2	6	11962
27	k16_3e476af8	background	2	7	15716
27	k16_3e476af8	background	2	8	10216
27	k16_3e476af8	background	2	9	63793
27	k16_3e476af8	background	2	10	54652
27	k16_3e476af8	background	2	11	17042
27	k16_3e476af8	background	2	12	14727
27	k16_3e476af8	background	2	13	17065
27	k16_3e476af8	background	2	14	12991
27	k16_3e476af8	background	2	15	13818
27	k16_3e476af8	background	2	16	10577
28	k16_4118ba0e	HSat2	1	1	0
28	k16_4118ba0e	HSat2	1	2	0
28	k16_4118ba0e	HSat2	1	3	0
28	k16_4118ba0e	HSat2	1	4	0
28	k16_4118ba0e	HSat2	1	5	8
28	k16_4118ba0e	HSat2	1	6	0
28	k16_4118ba0e	HSat2	1	7	0
28	k16_4118ba0e	HSat2	1	8	0
28	k16_4118ba0e	HSat2	1	9	0
28	k16_4118ba0e	HSat2	1	10	0
28	k16_4118ba0e	HSat2	1	11	0
28	k16_4118ba0e	HSat2	1	12	0
